##FastQC	0.11.3
>>Basic Statistics	pass
#Measure	Value
Filename	R1506023209_S2_L004_.non-rRNA.1.P.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	23411246
Sequences flagged as poor quality	0
Sequence length	20-76
%GC	48
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	30.962862591764658	32.0	32.0	32.0	27.0	32.0
2	31.653690367441357	32.0	32.0	32.0	32.0	32.0
3	35.65072256299387	37.0	37.0	37.0	32.0	37.0
4	36.21175887007466	37.0	37.0	37.0	37.0	37.0
5	36.443356069130196	37.0	37.0	37.0	37.0	37.0
6	40.48420400178615	42.0	42.0	42.0	37.0	42.0
7	40.556368422253136	42.0	42.0	42.0	37.0	42.0
8	40.68796521979223	42.0	42.0	42.0	37.0	42.0
9	40.74197123040781	42.0	42.0	42.0	37.0	42.0
10-11	40.8413148108392	42.0	42.0	42.0	37.0	42.0
12-13	40.89917104369413	42.0	42.0	42.0	37.0	42.0
14-15	40.824896953370185	42.0	42.0	42.0	37.0	42.0
16-17	40.80473570266187	42.0	42.0	42.0	37.0	42.0
18-19	40.789849181884634	42.0	42.0	42.0	37.0	42.0
20-21	40.74931529413113	42.0	42.0	42.0	37.0	42.0
22-23	40.735580254780594	42.0	42.0	42.0	37.0	42.0
24-25	40.72604453425446	42.0	42.0	42.0	37.0	42.0
26-27	40.655201839238806	42.0	42.0	42.0	37.0	42.0
28-29	40.61379562467414	42.0	42.0	42.0	37.0	42.0
30-31	40.62487343857405	42.0	42.0	42.0	37.0	42.0
32-33	40.60378837964505	42.0	42.0	42.0	37.0	42.0
34-35	40.55106632009995	42.0	42.0	42.0	37.0	42.0
36-37	40.59222341253714	42.0	42.0	42.0	37.0	42.0
38-39	40.61094316561009	42.0	42.0	42.0	37.0	42.0
40-41	40.62840543695627	42.0	42.0	42.0	37.0	42.0
42-43	40.626157514520386	42.0	42.0	42.0	37.0	42.0
44-45	40.62762070307181	42.0	42.0	42.0	37.0	42.0
46-47	40.60293233867418	42.0	42.0	42.0	37.0	42.0
48-49	40.59630570832988	42.0	42.0	42.0	37.0	42.0
50-51	40.60737275408632	42.0	42.0	42.0	37.0	42.0
52-53	40.59220624164439	42.0	42.0	42.0	37.0	42.0
54-55	40.57016010121271	42.0	42.0	42.0	37.0	42.0
56-57	40.564679979158726	42.0	42.0	42.0	37.0	42.0
58-59	40.544095944485726	42.0	42.0	42.0	37.0	42.0
60-61	40.52969486595872	42.0	42.0	42.0	37.0	42.0
62-63	40.48358653920751	42.0	42.0	42.0	37.0	42.0
64-65	40.484161605762424	42.0	42.0	42.0	37.0	42.0
66-67	40.479455180056476	42.0	42.0	42.0	37.0	42.0
68-69	40.44416938726124	42.0	42.0	42.0	37.0	42.0
70-71	40.445522174877475	42.0	42.0	42.0	37.0	42.0
72-73	40.4289563215866	42.0	42.0	42.0	37.0	42.0
74-75	40.51363457258858	42.0	42.0	42.0	37.0	42.0
76	40.77018358205851	42.0	42.0	42.0	37.0	42.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
1101	1	-0.08199078623219691
1101	2	-0.04162844805128074
1101	3	-0.027761219661442738
1101	4	0.08104829846459438
1101	5	0.08801890823267655
1101	6	0.19200162382248465
1101	7	0.06904433412076827
1101	8	0.08335955489614122
1101	9	0.05340406575071199
1101	10-11	0.03812546209656631
1101	12-13	0.04099761597452556
1101	14-15	0.029419345143871567
1101	16-17	-0.020568838368362208
1101	18-19	-0.018443481634754733
1101	20-21	0.005073451834554987
1101	22-23	-0.07536500983351857
1101	24-25	-0.001784494383237245
1101	26-27	0.027368669410954283
1101	28-29	0.04159959623704168
1101	30-31	-0.0795986898073835
1101	32-33	-0.06241766008144367
1101	34-35	0.025599962796590603
1101	36-37	-0.05093666533376506
1101	38-39	-0.0640026139295955
1101	40-41	0.024590988875431208
1101	42-43	0.006853465943365222
1101	44-45	-0.004916821866252974
1101	46-47	0.020660127598048916
1101	48-49	-0.024868672838849193
1101	50-51	-0.021610160957443725
1101	52-53	-0.04474318545931766
1101	54-55	-0.09446785617495834
1101	56-57	-0.10498324436792927
1101	58-59	-0.007242442659197934
1101	60-61	-0.0958701245954785
1101	62-63	-0.19246581112214045
1101	64-65	-0.05936715810044291
1101	66-67	-0.08687142652902935
1101	68-69	-0.060839159717708924
1101	70-71	-0.042871825736561675
1101	72-73	-0.05876644508782647
1101	74-75	-0.09247099118305613
1101	76	-0.13050191760856222
1102	1	-0.11657405000126175
1102	2	-0.014546590785936786
1102	3	5.703447850748944E-4
1102	4	-0.08821888366208697
1102	5	-0.0767486902598975
1102	6	-0.15571017376111485
1102	7	-0.1334985337674368
1102	8	-0.045237629945752644
1102	9	-0.06313664749151826
1102	10-11	-0.1059431142417111
1102	12-13	-0.06778116659811673
1102	14-15	-0.05906450641351313
1102	16-17	-0.1498062014109678
1102	18-19	-0.07253739126273473
1102	20-21	-0.06125473895094302
1102	22-23	-0.08284739593857182
1102	24-25	-0.1502767679885011
1102	26-27	-0.0777951320466812
1102	28-29	-0.02501750864188068
1102	30-31	-0.009672336595599518
1102	32-33	-0.06227644464353688
1102	34-35	-0.061812422789017774
1102	36-37	-0.0743844162285825
1102	38-39	-0.11892789380916469
1102	40-41	-0.13271341368685796
1102	42-43	-0.14894772643032184
1102	44-45	-0.05302684292697535
1102	46-47	-0.03895770598734316
1102	48-49	-0.021159837008390525
1102	50-51	-0.12471418000374257
1102	52-53	-0.12290614107728004
1102	54-55	-0.1059411560491128
1102	56-57	-0.11108985761380552
1102	58-59	-0.11605126503852858
1102	60-61	-0.12084034925378262
1102	62-63	-0.10885575716417151
1102	64-65	-0.0667580724073531
1102	66-67	-0.1327027404288117
1102	68-69	-0.1405924634759046
1102	70-71	-0.09614078487840061
1102	72-73	-0.022933627681382518
1102	74-75	-0.10670160644492199
1102	76	-0.07831042739034899
1103	1	-0.08432596203758891
1103	2	-0.0580667276945519
1103	3	-0.10877767553294859
1103	4	7.311903646538553E-4
1103	5	0.06290842924084217
1103	6	0.06953480789048427
1103	7	0.12063499113574494
1103	8	0.05260129435686878
1103	9	-0.02265289396502368
1103	10-11	0.02199073529829576
1103	12-13	0.03071002832458447
1103	14-15	0.039153747978083686
