	R1506023208.filt.isoforms	R1506023212.filt.isoforms
ENST00000356919.5,0.010,2.204,PKD1P5
ENST00000514379.1,2.001,0.157,PLK4
ENST00000444725.1,5.476,0.627,MEIS2
ENST00000591452.1,0.029,4.690,RNF126
ENST00000537283.1,3.667,0.115,DGCR5
ENST00000393449.1,0.029,1.013,ST7
ENST00000555453.1,1.465,0.052,NFATC4
ENST00000533065.1,7.008,0.856,SYBU
ENST00000389463.4,0.124,2.079,LAMA4
ENST00000542103.1,6.635,0.794,C22orf39
ENST00000368990.3,5.744,0.794,PLEKHA1
ENST00000486652.1,0.019,16.827,WDR26
ENST00000398042.2,0.594,8.889,TANGO2
ENST00000486333.1,2.279,0.042,CTAGE4
ENST00000429625.1,0.010,3.990,MAD1L1
ENST00000486886.1,0.881,8.669,PHLDB2
ENST00000574426.2,2.978,0.355,CLUH
ENST00000531253.1,5.591,0.125,MYO18A
ENST00000233505.8,10.120,0.971,CENPA
ENST00000443805.1,0.134,4.387,ABCB6
ENST00000546978.1,2.288,0.230,TMEM117
ENST00000504789.1,0.795,20.598,SUB1
ENST00000576579.1,0.728,10.999,SAT2
ENST00000330722.6,1.494,36.537,KRT6A
ENST00000518986.1,6.032,0.178,PEX2
ENST00000220959.4,2.240,0.303,UBR5
ENST00000296805.3,6.482,0.104,GFM2
ENST00000594523.1,1.053,16.858,CALM3
ENST00000407578.2,1.503,0.136,MYCBP2
ENST00000361548.4,3.207,0.418,GRHL3
ENST00000293349.6,3.207,0.115,PLEKHH3
ENST00000469097.1,0.431,5.943,HM13
ENST00000394938.4,0.431,10.393,RPL23A
ENST00000402328.2,0.134,3.436,LPHN2
ENST00000517789.1,0.421,5.411,POLR3D
ENST00000570388.1,2.106,0.052,PCYT2
ENST00000321751.5,11.192,106.006,AURKAIP1
ENST00000326092.4,1.570,15.145,RPL21
ENST00000586868.1,2.719,31.878,TBCB
ENST00000463535.1,0.029,1.776,CERCAM
ENST00000395510.2,22.671,3.259,TWF1
ENST00000455624.2,0.431,0.010,SCN5A
ENST00000522411.1,4.548,0.376,LSS
ENST00000453551.2,1.436,11.897,PUF60
ENST00000548147.1,0.239,3.405,KANSL2
ENST00000242208.4,0.326,4.241,INHBA
ENST00000506588.1,7.832,0.418,WFS1
ENST00000558084.1,0.086,0.804,KMT2C
ENST00000509635.1,0.335,12.879,ENOPH1
ENST00000508244.1,0.067,2.757,C5orf42
ENST00000447838.2,1.800,0.042,ANKRD6
ENST00000428257.1,0.871,0.021,NGLY1
ENST00000409330.1,0.086,1.535,NBN
ENST00000353267.3,0.230,2.110,CREB1
ENST00000466923.1,0.096,1.222,KPNA1
ENST00000569693.1,0.230,5.202,ADPGK
ENST00000466582.1,1.532,0.010,CBWD7
ENST00000478348.1,6.721,132.265,S100A10
ENST00000423670.1,1.130,0.021,SCYL3
ENST00000476241.1,7.046,0.940,HNRNPU
ENST00000457312.1,13.327,0.324,SF3B4
ENST00000339976.6,0.775,0.063,SENP1
ENST00000418766.1,1.111,0.084,TTC3
ENST00000366425.3,5.036,0.094,GP1BB
ENST00000361988.3,2.240,0.188,PORCN
ENST00000358913.5,0.057,0.689,MYPN
ENST00000437649.2,0.048,1.483,HARS2
ENST00000549079.2,4.902,0.648,DGKA
ENST00000544448.1,1.781,0.073,MAN1B1
ENST00000415432.2,5.400,0.157,VAV3
ENST00000442711.1,0.086,2.904,INHBA
ENST00000361704.2,0.134,5.505,BRE
ENST00000446622.1,5.697,0.136,ATIC
ENST00000431643.1,8.712,0.512,EIF3B
ENST00000581373.1,0.881,14.915,RPL17
ENST00000492556.1,0.364,0.010,CHKB-CPT1B
ENST00000405271.1,0.728,26.112,EPCAM
ENST00000340250.6,8.100,0.585,FSCN1
ENST00000534749.1,0.622,8.732,PITPNM1
ENST00000528081.1,1.379,11.197,RBM25
ENST00000576768.1,1.034,0.010,TBC1D16
ENST00000551220.1,4.730,0.178,B4GALNT1
ENST00000542955.1,3.542,0.334,IGFBP4
ENST00000251761.8,1.599,0.031,LEPREL2
ENST00000492691.1,0.708,6.821,PRRC2A
ENST00000368802.3,2.556,0.010,REV3L
ENST00000290863.6,0.191,2.287,ACE
ENST00000269142.5,0.871,0.073,TAF4B
ENST00000472616.1,0.507,0.031,JHDM1D
ENST00000586113.1,9.086,0.752,FOSB
ENST00000512512.1,1.072,13.777,IGFBP7
ENST00000416658.1,0.010,1.201,SLMAP
ENST00000470914.1,0.431,4.262,IAH1
ENST00000537679.1,0.010,8.429,KPNB1
ENST00000579758.1,0.124,6.110,FASN
ENST00000374724.1,13.834,1.734,SLC44A1
ENST00000429896.2,1.608,0.157,PTCH1
ENST00000321464.5,0.852,0.021,ZBTB38
ENST00000537812.1,1.283,0.146,ACOX1
ENST00000505934.1,5.697,0.543,SNX2
ENST00000522695.1,2.872,0.042,STAU2
ENST00000264345.3,0.096,1.347,HERC3
ENST00000514861.1,0.393,6.653,THOC3
ENST00000473330.1,1.024,44.934,FSCN1
ENST00000456357.2,5.227,61.041,BRI3
ENST00000483629.1,0.010,0.919,EWSR1
ENST00000590561.1,0.421,4.397,APLP1
ENST00000429968.1,0.010,2.757,RBM39
ENST00000370870.1,6.012,0.261,CRYZ
ENST00000368376.3,2.336,0.219,MTX1
ENST00000492275.1,5.199,0.261,TTC3
ENST00000394367.3,1.101,0.115,DDX52
ENST00000397166.2,5.562,0.585,DDHD2
ENST00000356404.3,11.192,0.940,PITPNM1
ENST00000300952.2,11.920,1.400,MIDN
ENST00000425232.2,1.503,0.021,C5orf42
ENST00000478431.1,0.680,10.894,RING1
ENST00000307312.7,0.077,2.998,CLASP2
ENST00000395569.4,9.708,0.512,MDK
ENST00000446861.3,1.053,0.042,RASAL1
ENST00000586346.1,1.436,0.042,ACBD4
ENST00000439962.1,0.440,4.345,EDEM3
ENST00000429938.1,7.592,64.310,HSPB1
ENST00000344034.4,60.680,2.538,PPM1G
ENST00000582707.1,13.011,0.710,USP14
ENST00000379070.3,0.144,1.870,CDS2
ENST00000423481.2,0.048,2.110,NARS
ENST00000406360.1,7.736,1.128,FOXO3
ENST00000521522.1,0.029,0.836,CEP57L1
ENST00000543024.1,0.038,1.765,SNX17
ENST00000428288.2,1.005,14.842,HIBADH
ENST00000596750.2,3.351,0.209,AKAP8L
ENST00000320017.6,2.221,0.063,SCAP
ENST00000341426.5,34.064,3.133,NADK
ENST00000344624.3,0.010,1.128,DROSHA
ENST00000527826.1,20.938,1.609,RPS2
ENST00000187830.2,1.216,10.717,PVR
ENST00000540844.1,1.494,12.148,CCT8
ENST00000358918.3,7.764,0.554,APP
ENST00000558720.1,0.048,34.709,SRP14
ENST00000522905.1,1.072,0.052,MCPH1
ENST00000517371.1,0.153,3.238,YTHDF3
ENST00000361510.2,0.345,3.259,OPA1
ENST00000379470.1,0.460,5.839,NOL6
ENST00000466499.2,1.005,18.383,EIF2S1
ENST00000426982.2,5.457,0.648,KIAA0319L
ENST00000532253.1,0.010,2.549,TP53I11
ENST00000355123.4,1.158,0.094,ITSN2
ENST00000293978.8,1.934,0.021,PAQR4
ENST00000533331.1,12.887,0.825,PSMA1
ENST00000527779.1,23.475,2.267,DCUN1D5
ENST00000587209.1,0.766,7.583,PSMC3IP
ENST00000512158.1,79.895,4.063,CXCL14
ENST00000354393.2,0.086,1.128,MYPN
ENST00000595618.1,6.951,0.533,MYO9B
ENST00000487986.1,8.770,0.198,OPA1
ENST00000396249.2,5.591,0.439,GEMIN2
ENST00000544660.1,1.829,0.042,NPEPPS
ENST00000554510.1,0.048,1.044,TTLL5
ENST00000303562.4,169.852,21.423,FOS
ENST00000493209.1,3.849,0.219,GUK1
ENST00000371399.1,5.926,0.710,YIPF1
ENST00000368131.4,2.930,0.063,IFI16
ENST00000549832.1,0.287,4.011,ERBB3
ENST00000394386.1,1.963,17.182,DUSP14
ENST00000417294.1,0.086,1.034,MAP4K4
ENST00000378541.4,2.556,0.094,TAF1C
ENST00000445265.2,0.239,7.688,TCOF1
