##FastQC	0.11.3
>>Basic Statistics	pass
#Measure	Value
Filename	R1506023211_S5_L004_.non-rRNA.1.fq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	17053441
Sequences flagged as poor quality	0
Sequence length	35-76
%GC	47
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	30.846740197476862	32.0	32.0	32.0	27.0	32.0
2	31.52373922658776	32.0	32.0	32.0	32.0	32.0
3	35.46056710783472	37.0	37.0	37.0	32.0	37.0
4	36.054440977630264	37.0	37.0	37.0	32.0	37.0
5	36.306591262138824	37.0	37.0	37.0	37.0	37.0
6	40.23901504687529	42.0	42.0	42.0	37.0	42.0
7	40.3354530619363	42.0	42.0	42.0	37.0	42.0
8	40.47617357693383	42.0	42.0	42.0	37.0	42.0
9	40.51956212238926	42.0	42.0	42.0	37.0	42.0
10-11	40.60267971724885	42.0	42.0	42.0	37.0	42.0
12-13	40.681234127470226	42.0	42.0	42.0	37.0	42.0
14-15	40.60314202863809	42.0	42.0	42.0	37.0	42.0
16-17	40.57258669965786	42.0	42.0	42.0	37.0	42.0
18-19	40.55312165445085	42.0	42.0	42.0	37.0	42.0
20-21	40.509390362918545	42.0	42.0	42.0	37.0	42.0
22-23	40.49160911278844	42.0	42.0	42.0	37.0	42.0
24-25	40.473272109716746	42.0	42.0	42.0	37.0	42.0
26-27	40.35816258431363	42.0	42.0	42.0	37.0	42.0
28-29	40.29317948207637	42.0	42.0	42.0	37.0	42.0
30-31	40.289631371170195	42.0	42.0	42.0	37.0	42.0
32-33	40.25529621851684	42.0	42.0	42.0	37.0	42.0
34-35	40.18918715583558	42.0	42.0	42.0	37.0	42.0
36-37	40.23331590022815	42.0	42.0	42.0	37.0	42.0
38-39	40.235017402303605	42.0	42.0	42.0	37.0	42.0
40-41	40.24134504564218	42.0	42.0	42.0	37.0	42.0
42-43	40.222350395242984	42.0	42.0	42.0	37.0	42.0
44-45	40.20880576255729	42.0	42.0	42.0	37.0	42.0
46-47	40.17190544497262	42.0	42.0	42.0	37.0	42.0
48-49	40.1531068501305	42.0	42.0	42.0	37.0	42.0
50-51	40.15518158597034	42.0	42.0	42.0	37.0	42.0
52-53	40.1271089809522	42.0	42.0	42.0	37.0	42.0
54-55	40.09360679797918	42.0	42.0	42.0	37.0	42.0
56-57	40.07377907658888	42.0	42.0	42.0	37.0	42.0
58-59	40.03764344061202	42.0	42.0	42.0	37.0	42.0
60-61	40.00712655606829	42.0	42.0	42.0	37.0	42.0
62-63	39.93557677231751	42.0	42.0	42.0	37.0	42.0
64-65	39.91787926254273	42.0	42.0	42.0	37.0	42.0
66-67	39.89072424466599	42.0	42.0	42.0	37.0	42.0
68-69	39.832521421761875	42.0	42.0	42.0	37.0	42.0
70-71	39.80980948130497	42.0	42.0	42.0	37.0	42.0
72-73	39.77179358264311	42.0	42.0	42.0	37.0	42.0
74-75	39.76859880533679	42.0	42.0	42.0	37.0	42.0
76	39.731758678275646	42.0	42.0	42.0	37.0	42.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
1101	1	-0.09302526505045705
1101	2	-0.05294601218426109
1101	3	-0.05002771058089195
1101	4	0.05243888552135445
1101	5	0.06923707723521488
1101	6	0.14872326540852754
1101	7	0.06158976012015671
1101	8	0.054985433538085715
1101	9	0.08140322210338269
1101	10-11	0.058870443985476584
1101	12-13	0.03790737471158678
1101	14-15	-0.02425173062032826
1101	16-17	-0.07713443639341477
1101	18-19	-0.08233113120335389
1101	20-21	-0.008401679127381101
1101	22-23	-0.10430907767746334
1101	24-25	0.006134932761611367
1101	26-27	-9.575036242566171E-4
1101	28-29	-0.02247386599675849
1101	30-31	-0.17722055771071865
1101	32-33	0.0069711079099619155
1101	34-35	0.009396433783166458
1101	36-37	-0.09333454079874315
1101	38-39	-0.09861424960455167
1101	40-41	0.013066728030082686
1101	42-43	-0.0020874150476046793
1101	44-45	-0.10854632209448312
1101	46-47	-0.04631548787263995
1101	48-49	-0.055906175727429286
1101	50-51	-0.021357405534551788
1101	52-53	-0.09893808993642494
1101	54-55	-0.13376105320666198
1101	56-57	-0.15154210341198393
1101	58-59	-0.11227352374721278
1101	60-61	-0.13642688002968129
1101	62-63	-0.2330590443519185
1101	64-65	-0.17377218715768095
1101	66-67	-0.19648090492631098
1101	68-69	-0.14683550882728014
1101	70-71	-0.17086388513538964
1101	72-73	-0.1831654643060503
1101	74-75	-0.2203864303533294
1101	76	-0.25310847189783914
1102	1	-0.07454648041018785
1102	2	0.04899537426196687
1102	3	-0.04190842768257852
1102	4	-0.11307988940241387
1102	5	-0.08732522182182123
1102	6	-0.2521523086553472
1102	7	-0.1800901987022101
1102	8	-0.11434484312961501
1102	9	-0.15901054783095958
1102	10-11	-0.18787759855954533
1102	12-13	-0.13876408667218243
1102	14-15	-0.12560473558449559
1102	16-17	-0.18878585492360145
1102	18-19	-0.11468173743028842
1102	20-21	-0.12304792868812342
1102	22-23	-0.10654797491246626
1102	24-25	-0.23670437540410205
1102	26-27	-0.16769196749673654
1102	28-29	-0.046239570357144544
1102	30-31	-0.10684360915410451
1102	32-33	-0.22304705094880006
1102	34-35	-0.17651413671887894
1102	36-37	-0.15328427717491167
1102	38-39	-0.21550423130796048
1102	40-41	-0.19979054321423462
1102	42-43	-0.22254990179612122
1102	44-45	-0.18232351702823735
1102	46-47	-0.07869115030322149
1102	48-49	-0.14303152062706204
1102	50-51	-0.24200444539935972
1102	52-53	-0.21425306313532388
1102	54-55	-0.16257725004896884
1102	56-57	-0.1799358757398437
1102	58-59	-0.1423994560119084
1102	60-61	-0.15090794760332926
1102	62-63	-0.16156083440560565
1102	64-65	-0.1834051238967973
1102	66-67	-0.20594812688141673
1102	68-69	-0.21989221295991968
1102	70-71	-0.20097882946847534
1102	72-73	-0.16031569374253252
1102	74-75	-0.17604112185149035
1102	76	-0.12338352995220703
1103	1	-0.09881763577897473
1103	2	0.007165725611088192
1103	3	-0.0925451894985514
1103	4	-0.02002926038999675
1103	5	0.04533493143622991
1103	6	0.06568379313105055
1103	7	0.10958016614964805
1103	8	0.04333893992323112
1103	9	-0.024068901193359693
1103	10-11	0.024419464066156138
1103	12-13	-0.0639426848686
