##FastQC	0.11.3
>>Basic Statistics	pass
#Measure	Value
Filename	R1506023210_S3_L004_.non-rRNA.2.P.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	31384994
Sequences flagged as poor quality	0
Sequence length	20-76
%GC	48
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	29.77449258075372	32.0	32.0	32.0	27.0	32.0
2	30.474522665194712	32.0	32.0	32.0	27.0	32.0
3	33.38828734521982	37.0	32.0	37.0	27.0	37.0
4	34.49241057685084	37.0	37.0	37.0	27.0	37.0
5	35.072025917863805	37.0	37.0	37.0	32.0	37.0
6	38.25092204892567	42.0	37.0	42.0	32.0	42.0
7	38.429978638836126	42.0	37.0	42.0	32.0	42.0
8	38.424308763608494	42.0	37.0	42.0	32.0	42.0
9	38.44815866461533	42.0	37.0	42.0	32.0	42.0
10-11	38.69482855405357	42.0	37.0	42.0	32.0	42.0
12-13	38.99454893953461	42.0	37.0	42.0	32.0	42.0
14-15	39.00635843677396	42.0	37.0	42.0	32.0	42.0
16-17	38.854500928054975	42.0	37.0	42.0	32.0	42.0
18-19	38.842781330466394	42.0	37.0	42.0	32.0	42.0
20-21	38.85253119486841	42.0	37.0	42.0	32.0	42.0
22-23	38.805658902590906	42.0	37.0	42.0	32.0	42.0
24-25	38.78045831809043	42.0	37.0	42.0	32.0	42.0
26-27	38.909442672734684	42.0	37.0	42.0	32.0	42.0
28-29	38.881573153219456	42.0	37.0	42.0	32.0	42.0
30-31	38.84734944305204	42.0	37.0	42.0	32.0	42.0
32-33	38.94524296066557	42.0	37.0	42.0	32.0	42.0
34-35	39.00627760590893	42.0	37.0	42.0	32.0	42.0
36-37	38.881589686950605	42.0	37.0	42.0	32.0	42.0
38-39	38.81754511882464	42.0	37.0	42.0	32.0	42.0
40-41	38.75890562583574	42.0	37.0	42.0	32.0	42.0
42-43	38.780416475242475	42.0	37.0	42.0	32.0	42.0
44-45	38.806058173173284	42.0	37.0	42.0	32.0	42.0
46-47	38.79357396809671	42.0	37.0	42.0	32.0	42.0
48-49	38.772087215147735	42.0	37.0	42.0	32.0	42.0
50-51	38.679935752665116	42.0	37.0	42.0	32.0	42.0
52-53	38.74087911717707	42.0	37.0	42.0	32.0	42.0
54-55	38.66625693140503	42.0	37.0	42.0	32.0	42.0
56-57	38.617072999347684	42.0	37.0	42.0	32.0	42.0
58-59	38.63685954403974	42.0	37.0	42.0	32.0	42.0
60-61	38.64585608372528	42.0	37.0	42.0	32.0	42.0
62-63	38.62973279643586	42.0	37.0	42.0	32.0	42.0
64-65	38.59258837307187	42.0	37.0	42.0	32.0	42.0
66-67	38.464608033059626	42.0	37.0	42.0	32.0	42.0
68-69	38.48523332763383	42.0	37.0	42.0	32.0	42.0
70-71	38.57215859837486	42.0	37.0	42.0	32.0	42.0
72-73	38.544764738886464	42.0	37.0	42.0	32.0	42.0
74-75	38.678438082359506	42.0	37.0	42.0	32.0	42.0
76	39.045278797779304	42.0	37.0	42.0	32.0	42.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
1101	1	0.1078696298240196
1101	2	-4.755599872297939
1101	3	-1.2688321991840184
1101	4	-0.13306569724397121
1101	5	-0.04105911160900888
1101	6	-0.11669736942073428
1101	7	0.22730201909956094
1101	8	0.16125940394171323
1101	9	0.23003045148634982
1101	10-11	-0.00370860587371169
1101	12-13	0.30503637002481554
1101	14-15	0.24965211942157595
1101	16-17	0.293384261073804
1101	18-19	0.23809358812244596
1101	20-21	0.14250202042634186
1101	22-23	0.2343887796069879
1101	24-25	0.3144879578581765
1101	26-27	0.15231623463208166
1101	28-29	0.14887651877217678
1101	30-31	0.1562429169590729
1101	32-33	0.14085403627560567
1101	34-35	0.11510544318721116
1101	36-37	0.1617750071862929
1101	38-39	0.006645224684014295
1101	40-41	-0.11043407006726369
1101	42-43	0.03037504914007627
1101	44-45	-0.040012603675457115
1101	46-47	-0.07768869409882484
1101	48-49	0.11961336985660154
1101	50-51	-0.07838021864854028
1101	52-53	0.016131793250202975
1101	54-55	0.018186561702471238
1101	56-57	-0.007900085669746204
1101	58-59	-0.07474221452648777
1101	60-61	-0.01757234910432004
1101	62-63	-0.2631403635272562
1101	64-65	-0.08604689697538248
1101	66-67	-0.5173394305123864
1101	68-69	-0.17388769687829608
1101	70-71	-0.08327423276460166
1101	72-73	-0.015054268789434389
1101	74-75	-0.05422080875765545
1101	76	-0.13475736857559895
1102	1	0.05813636733723371
1102	2	0.32914466112221774
1102	3	-2.0856497983403095
1102	4	-0.16728113424561997
1102	5	-0.027699461986060214
1102	6	-0.05357157386798406
1102	7	0.058975945630351134
1102	8	-0.04709905627318989
1102	9	-0.29799406299689224
1102	10-11	-0.01721229771957411
1102	12-13	-0.06033545635398241
1102	14-15	0.024587894962756707
1102	16-17	0.16926314065207748
1102	18-19	0.12871525682910345
1102	20-21	-0.002294229309796947
1102	22-23	0.034629503673969
1102	24-25	0.10606925523580202
1102	26-27	0.11462157843440934
1102	28-29	-0.007026677180590468
1102	30-31	0.04000101310900561
1102	32-33	0.06641127737255914
1102	34-35	0.11561349588171055
1102	36-37	-0.006530417230841579
1102	38-39	0.21618724343567663
1102	40-41	0.07090122773207241
1102	42-43	0.12166147546462724
1102	44-45	0.035315913546099864
1102	46-47	0.06464985130891421
1102	48-49	0.1842809005301831
1102	50-51	0.15419167262103173
1102	52-53	0.15182577963667399
1102	54-55	0.09714940107821946
1102	56-57	-0.0034289327621337407
1102	58-59	-0.06935992422086201
1102	60-61	0.09526341267368821
1102	62-63	0.07367796290764517
1102	64-65	0.1458636838695142
1102	66-67	0.1940616322792863
1102	68-69	0.1985765870709102
1102	70-71	0.22101313399507916
1102	72-73	0.25974250813750643
1102	74-75	0.18892442914186347
1102	76	0.03566782308988081
1103	1	0.11734600641591086
1103	2	0.41941211528265754
1103	3	-1.4686707164664625
1103	4	-0.2366750202331218
1103	5	-0.11018659145072718
1103	6	-0.10137678386323046
1103	7	-0.09873894296775632
1103	8	-0.07476983810339277
1103	9	-0.13027003842973528
1103	10-11	-0.06525587915076869
1103	12-13	-0.046944200891246624
1103	14-15	0.04141225283361649
1103	16-17	0.08367633447024758
1103	18-19	0.05004095106951212
