	R1506023208.filt.isoforms	R1506023214.filt.isoforms
ENST00000367177.3,3.506,0.215,LRRN2
ENST00000567566.1,4.009,0.129,MARVELD3
ENST00000527730.1,2.210,0.150,LRRC14
ENST00000379070.3,0.140,1.909,CDS2
ENST00000260766.3,5.305,0.375,PLCE1
ENST00000372273.3,4.634,0.332,TMEM254
ENST00000543024.1,0.037,7.240,SNX17
ENST00000378424.4,0.550,0.011,FAM213B
ENST00000457138.2,4.839,0.225,DDX3X
ENST00000444772.3,1.930,0.268,SKIDA1
ENST00000360480.3,1.706,0.247,KCNQ2
ENST00000565113.1,0.131,2.145,DYX1C1-CCPG1
ENST00000527826.1,20.391,0.386,RPS2
ENST00000540844.1,1.454,39.180,CCT8
ENST00000522202.1,1.212,0.032,HDAC11
ENST00000358918.3,7.561,1.276,APP
ENST00000264709.3,0.214,1.877,DNMT3A
ENST00000271588.4,1.044,0.107,HMCN1
ENST00000344920.4,14.694,1.877,NNT
ENST00000361510.2,0.336,3.443,OPA1
ENST00000383694.2,9.109,1.448,FILIP1L
ENST00000518801.1,1.389,0.054,CHCHD7
ENST00000295874.10,0.718,0.043,PTPRG
ENST00000466499.2,0.979,22.813,EIF2S1
ENST00000483967.1,8.326,0.644,EZH2
ENST00000555394.1,10.694,0.751,NUMB
ENST00000569441.1,2.294,0.193,JMJD8
ENST00000488500.1,532.451,97.463,EEF1A1
ENST00000531657.1,0.354,3.379,PPFIA1
ENST00000399668.2,5.286,0.558,CASC5
ENST00000259199.4,0.336,4.462,CBWD2
ENST00000340799.5,5.109,0.912,MAPT
ENST00000532253.1,0.009,1.287,TP53I11
ENST00000355123.4,1.128,0.129,ITSN2
ENST00000313005.6,6.797,1.137,BACE1
ENST00000474486.1,0.196,5.427,TOMM40L
ENST00000354393.2,0.084,2.231,MYPN
ENST00000572293.1,1.771,0.075,PELP1
ENST00000525322.1,1.436,0.075,NAV2
ENST00000497037.1,2.704,0.097,ANKRD28
ENST00000583327.1,4.783,46.903,ITGB4
ENST00000393414.2,0.075,3.185,IL1R2
ENST00000588004.1,0.662,12.259,LAMA3
ENST00000382396.4,0.037,1.126,PLA2G4F
ENST00000540361.1,0.755,0.054,PIK3C2A
ENST00000554510.1,0.047,1.255,TTLL5
ENST00000263094.6,5.557,0.493,ABCA7
ENST00000303562.4,165.410,25.709,FOS
ENST00000462119.1,0.242,2.767,REV3L
ENST00000409009.1,3.114,0.526,ALMS1
ENST00000479049.2,0.103,2.338,DYSF
ENST00000535333.1,6.191,0.193,NUP107
ENST00000417294.1,0.084,1.791,MAP4K4
ENST00000394386.1,1.911,15.230,DUSP14
ENST00000433797.1,1.221,0.032,KDM6A
ENST00000454824.1,1.473,20.561,NCL
ENST00000446699.1,29.071,1.448,EIF2AK1
ENST00000536441.1,1.072,0.118,SESN3
ENST00000445265.2,0.233,8.473,TCOF1
ENST00000447906.2,1.510,0.097,OTUD4
ENST00000350259.4,5.212,0.654,ALDH6A1
ENST00000466465.1,0.392,23.789,EPAS1
ENST00000409657.1,0.149,2.531,CCDC14
ENST00000528782.1,13.482,1.040,LGALS8
ENST00000601588.1,2.098,0.247,ZBTB7A
ENST00000607647.1,0.140,4.998,NUP205
ENST00000448451.1,0.438,17.761,DIAPH1
ENST00000542255.2,3.245,36.048,ACADVL
ENST00000536073.1,0.531,13.750,ARL6IP4
ENST00000432190.1,5.240,0.622,MPP6
ENST00000420415.1,0.019,12.077,TFRC
ENST00000381461.2,0.009,0.665,KIAA2026
ENST00000439065.2,0.867,19.199,MYO1B
ENST00000375252.3,2.471,0.343,CYBRD1
ENST00000204726.3,0.606,0.032,GOLGA3
ENST00000466455.1,0.177,7.905,FLNB
ENST00000378566.1,0.009,0.686,FAM214B
ENST00000356613.2,6.834,1.083,ARC
ENST00000349215.3,6.079,1.019,HPS5
ENST00000448136.1,0.168,1.748,SNHG16
ENST00000358855.4,1.436,0.021,NOL8
ENST00000463577.1,0.009,3.143,TOR2A
ENST00000439616.2,1.883,0.193,OGDH
ENST00000527646.1,1.268,0.054,VPS51
ENST00000369509.1,2.806,0.129,VANGL1
ENST00000458637.2,2.956,0.386,MYO7A
ENST00000533926.1,4.354,0.075,NUCB2
ENST00000311403.4,3.095,0.504,ZBTB4
ENST00000470019.1,0.037,1.587,PTK7
ENST00000379803.1,1.492,0.032,SIN3B
ENST00000360985.3,0.019,1.823,RYR1
ENST00000561086.1,0.168,27.489,IQGAP1
ENST00000553700.1,6.107,0.622,HECTD1
ENST00000439987.2,2.182,0.311,IFT140
ENST00000221891.4,4.811,0.794,APLP1
ENST00000529480.1,0.131,4.033,ZDHHC5
ENST00000275830.10,8.233,0.804,NCAPG2
ENST00000478568.1,8.195,0.815,AHCTF1
ENST00000393981.3,8.121,1.169,KRT15
ENST00000439918.2,26.087,0.322,P4HB
ENST00000349238.3,0.746,0.011,MADD
ENST00000507868.1,9.007,0.922,H2AFY
ENST00000588770.1,3.701,34.354,LAMA3
ENST00000481978.1,1.389,14.104,MKI67IP
ENST00000421431.1,1.977,0.021,UBL4A
ENST00000594908.1,4.429,0.365,PLD3
ENST00000602986.1,0.448,0.011,AASDH
ENST00000550557.1,21.509,3.486,NR4A1
ENST00000378389.5,1.221,0.021,PRDM16
ENST00000391844.4,8.345,0.708,AKT2
ENST00000489540.1,0.298,6.746,MDC1
ENST00000299440.5,0.476,0.043,RAG1
ENST00000354906.3,5.566,0.869,MIA3
ENST00000194871.6,0.438,0.021,COBLL1
ENST00000530019.1,22.255,0.997,FTH1
ENST00000457718.1,3.440,0.290,TNS3
ENST00000372169.2,6.499,0.965,SETX
ENST00000503339.1,0.270,2.692,FRYL
ENST00000550804.1,4.783,0.215,CALCOCO1
ENST00000553494.1,9.780,0.708,PRC1
ENST00000348750.4,7.664,1.212,BIN1
ENST00000353468.4,0.783,11.669,SIGMAR1
ENST00000515225.1,5.594,0.064,DLC1
ENST00000405379.2,0.149,2.853,GRHL1
ENST00000406087.1,13.202,0.762,LBH
ENST00000560808.1,0.047,3.346,NEO1
ENST00000400181.4,11.328,1.201,KDM1A
ENST00000557135.1,0.019,1.083,WARS
ENST00000303115.3,1.454,11.809,IL7R
ENST00000443841.2,11.282,1.716,FOSB
ENST00000523347.1,0.159,2.349,ESRP1
ENST00000521436.1,0.112,1.973,CCAR2
ENST00000483421.3,0.336,5.577,ZNF638
ENST00000436244.1,0.205,37.732,ADIPOR1
ENST00000252854.4,14.880,1.426,OLFM1
ENST00000331437.3,1.827,0.172,CECR6
ENST00000449241.1,0.065,2.059,C3orf18
ENST00000478753.2,11.533,1.931,SEPHS2
ENST00000373696.3,0.019,0.633,ACRC
ENST00000423947.3,2.974,0.247,ANO6
ENST00000395494.2,10.041,0.762,ATP2A2
ENST00000332811.4,7.422,0.772,ZNRF3
ENST00000345535.4,0.280,8.484,SLX1A
ENST00000379419.4,4.531,0.418,PDE7A
ENST00000495537.1,0.354,3.121,KCTD3
ENST00000391791.4,0.466,10.178,PPP2R1A
ENST00000508737.1,0.065,2.917,FAM114A1
ENST00000558964.1,11.216,1.502,NEO1
ENST00000428437.2,5.221,0.944,FAM65A
ENST00000343631.3,1.576,13.847,EXT2
ENST00000389462.4,13.389,1.856,PTMS
ENST00000539785.1,2.480,0.268,PIP5K1C
ENST00000340993.6,0.681,0.011,TUBD1
ENST00000375457.2,2.508,0.268,PCID2
ENST00000477726.1,3.534,0.279,SIGMAR1
ENST00000549700.1,1.249,0.032,TENC1
ENST00000485648.1,1.315,0.021,PMM1
ENST00000484088.1,20.269,2.510,ITGB1
ENST00000215376.6,0.056,1.212,C19orf26
ENST00000548998.1,16.549,0.933,KRT8
ENST00000370082.1,3.077,0.021,HELZ2
ENST00000233156.3,2.322,0.247,TFPI
ENST00000391944.3,3.217,0.450,ERCC2
ENST00000403230.1,9.407,0.965,DDX17
ENST00000406259.1,1.818,0.236,ARVCF
ENST00000225777.3,6.890,0.215,SYNGR2
ENST00000531653.1,23.486,2.156,PSMC3
ENST00000412274.2,14.806,0.279,DDR1
ENST00000503407.1,0.410,4.751,ACSL1
ENST00000326857.9,4.522,0.268,DCBLD2
ENST00000251312.5,10.358,1.469,DHRS11
ENST00000455271.1,2.900,0.043,RPS27L
ENST00000361059.2,0.448,5.245,MATR3
ENST00000373302.3,5.734,0.139,STXBP1
ENST00000308394.4,2.061,0.257,CASP3
ENST00000535662.1,1.473,12.785,YY1AP1
ENST00000422737.1,1.977,0.182,ARID2
ENST00000547413.1,7.133,0.644,KRT8
ENST00000324896.4,16.829,2.188,GTF2I
ENST00000317827.4,6.554,0.493,TACC1
ENST00000345221.3,0.140,1.405,NLRP1
ENST00000562289.1,0.159,2.542,PLEKHG4
ENST00000448774.2,3.207,0.365,PLXNB1
ENST00000491128.1,0.364,10.747,SMPD4
ENST00000372571.1,0.196,2.939,FOXJ3
ENST00000451445.2,0.159,3.175,HACL1
ENST00000393066.3,1.921,0.118,TRIM37
ENST00000415899.1,3.767,0.311,PIK3C2B
ENST00000435722.3,2.098,0.236,DIP2A
ENST00000336898.3,7.505,1.223,GDPD5
ENST00000579294.1,0.009,3.657,FLII
ENST00000540847.2,0.550,5.331,CEP192
ENST00000504866.1,1.249,14.104,C5orf22
ENST00000277537.6,0.252,4.708,SEC16A
ENST00000561274.1,4.056,0.054,CYFIP1
ENST00000331559.5,7.692,0.869,MEIS3
ENST00000273067.4,0.075,4.794,MARCH4
ENST00000540603.1,10.275,1.030,LAMP2
ENST00000260227.4,0.531,6.532,MMP7
ENST00000329016.9,2.126,0.300,SORCS2
ENST00000575543.1,0.811,7.014,TMEM256-PLSCR3
ENST00000569479.1,4.941,0.054,GPRC5B
ENST00000538924.1,5.053,0.472,REEP1
ENST00000588969.1,7.822,1.223,STAT3
ENST00000401473.3,25.425,3.539,HMGA1
ENST00000407893.3,3.245,0.032,MEMO1
ENST00000564818.1,0.009,0.955,SULT1A1
ENST00000216083.6,0.848,0.043,CBX6
ENST00000433467.2,0.699,0.043,STK31
ENST00000470907.2,0.047,2.445,LOXL3
ENST00000477649.1,0.755,12.549,VMA21
ENST00000599857.1,2.284,0.332,POLD1
ENST00000398427.4,0.494,4.633,PPME1
ENST00000395139.3,16.587,2.596,HYAL2
ENST00000231461.5,0.587,0.064,ST8SIA4
ENST00000356813.4,0.597,0.054,HS2ST1
ENST00000394449.2,2.182,0.193,TBC1D22A
ENST00000526162.1,0.513,0.054,ARHGAP32
ENST00000263816.3,0.466,0.021,LRP2
ENST00000539640.1,1.949,24.261,IPO5
ENST00000411589.2,1.016,0.086,TMEM25
ENST00000382315.3,4.858,0.590,GPR162
ENST00000509126.1,2.116,0.279,POLK
ENST00000413307.2,3.263,0.386,CAMSAP2
ENST00000537217.1,3.450,0.386,NUMA1
ENST00000269260.2,7.394,0.912,ARRB2
ENST00000428833.1,0.028,4.312,SNHG5
ENST00000423161.3,6.340,0.783,SREBF1
ENST00000458497.1,1.538,0.086,ALPK1
ENST00000454618.1,0.252,6.736,STYXL1
ENST00000461255.1,0.298,19.713,NUP205
ENST00000423968.2,3.291,0.483,MRAS
ENST00000532266.1,7.161,0.225,FDFT1
ENST00000412435.2,5.715,0.579,ACP5
ENST00000160298.4,3.692,0.375,CAMSAP3
ENST00000480013.1,0.168,3.035,CLASP2
ENST00000488064.1,0.699,6.961,LAMA1
ENST00000536593.1,0.075,1.491,NOL8
ENST00000447475.2,1.231,0.118,STIL
ENST00000495645.1,0.914,0.064,CHPF2
ENST00000254624.5,31.887,2.027,EFR3A
ENST00000379344.3,3.869,0.686,PLEKHG4
ENST00000339092.2,1.660,0.161,RP11-427H3.3
ENST00000472714.1,0.951,9.739,LAMB1
ENST00000379716.1,0.196,4.033,SH3KBP1
ENST00000542737.1,1.697,0.054,CYB5RL
ENST00000444282.1,3.562,0.204,KATNA1
ENST00000421047.2,0.951,9.535,IGF2BP2
ENST00000421671.2,6.293,0.901,LEMD2
ENST00000489306.1,0.214,19.917,CEBPZ
ENST00000421578.2,6.237,0.418,CORO1C
ENST00000565380.1,1.818,0.097,ZNF106
ENST00000397938.2,9.827,0.944,EWSR1
ENST00000407756.1,0.168,3.507,USP24
ENST00000303210.4,26.759,1.083,GNB2
ENST00000581388.1,2.601,46.828,PSMB3
ENST00000506682.1,0.690,10.082,MINA
ENST00000558065.1,0.093,1.459,SEMA4B
ENST00000592707.1,0.093,3.808,SAFB
ENST00000377394.3,5.883,0.558,SF1
ENST00000407261.4,2.023,0.150,RBM39
ENST00000484723.2,3.860,0.257,ZCCHC11
ENST00000446349.1,0.028,0.418,PTPN3
ENST00000547095.1,1.818,0.236,MON2
ENST00000381655.2,1.427,0.236,ATP8A2
ENST00000367178.3,2.275,0.161,SCAF8
ENST00000489959.1,2.350,0.236,CEACAMP10
ENST00000588460.1,1.827,0.257,MFSD11
ENST00000381392.1,3.841,0.354,IGF2
ENST00000359741.5,9.883,0.804,SLC39A14
ENST00000447699.2,0.634,7.905,IARS
ENST00000543525.1,1.622,15.402,PPME1
ENST00000360596.2,7.748,0.450,ACSS2
ENST00000552491.1,2.107,46.431,LIMA1
ENST00000355815.4,10.937,1.362,SREBF1
