##FastQC	0.11.3
>>Basic Statistics	pass
#Measure	Value
Filename	R1506023212_S6_L004_.non-rRNA.2.P.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	25044090
Sequences flagged as poor quality	0
Sequence length	20-76
%GC	48
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	30.132137921561533	32.0	32.0	32.0	27.0	32.0
2	30.493379755463266	32.0	32.0	32.0	27.0	32.0
3	33.682243994491316	37.0	32.0	37.0	27.0	37.0
4	34.66362447188139	37.0	37.0	37.0	27.0	37.0
5	35.12331607976173	37.0	37.0	37.0	32.0	37.0
6	38.27664335178479	42.0	37.0	42.0	32.0	42.0
7	38.68331011428245	42.0	37.0	42.0	32.0	42.0
8	38.716979455033105	42.0	37.0	42.0	32.0	42.0
9	38.772438048258095	42.0	37.0	42.0	32.0	42.0
10-11	38.94300569515602	42.0	37.0	42.0	32.0	42.0
12-13	39.17958228867569	42.0	37.0	42.0	32.0	42.0
14-15	39.19046647332764	42.0	37.0	42.0	32.0	42.0
16-17	39.06843083537873	42.0	37.0	42.0	32.0	42.0
18-19	39.01664797962313	42.0	37.0	42.0	32.0	42.0
20-21	39.016514410265685	42.0	37.0	42.0	32.0	42.0
22-23	39.00387637398755	42.0	37.0	42.0	32.0	42.0
24-25	38.9475010729636	42.0	37.0	42.0	32.0	42.0
26-27	39.05540181470707	42.0	37.0	42.0	32.0	42.0
28-29	39.058647290802796	42.0	37.0	42.0	32.0	42.0
30-31	39.04103323567712	42.0	37.0	42.0	32.0	42.0
32-33	39.094451442669296	42.0	37.0	42.0	32.0	42.0
34-35	39.160068876636295	42.0	37.0	42.0	32.0	42.0
36-37	39.06430001662141	42.0	37.0	42.0	32.0	42.0
38-39	39.014844844312655	42.0	37.0	42.0	32.0	42.0
40-41	38.95735886274419	42.0	37.0	42.0	32.0	42.0
42-43	38.97288123706528	42.0	37.0	42.0	32.0	42.0
44-45	38.98956738504397	42.0	37.0	42.0	32.0	42.0
46-47	38.978727201837316	42.0	37.0	42.0	32.0	42.0
48-49	38.95678523133844	42.0	37.0	42.0	32.0	42.0
50-51	38.86022859861221	42.0	37.0	42.0	32.0	42.0
52-53	38.91438294682966	42.0	37.0	42.0	32.0	42.0
54-55	38.84003149184687	42.0	37.0	42.0	32.0	42.0
56-57	38.790002011690234	42.0	37.0	42.0	32.0	42.0
58-59	38.802588630541024	42.0	37.0	42.0	32.0	42.0
60-61	38.808594432629604	42.0	37.0	42.0	32.0	42.0
62-63	38.7926583309919	42.0	37.0	42.0	32.0	42.0
64-65	38.75496927639281	42.0	37.0	42.0	32.0	42.0
66-67	38.627738832997416	42.0	37.0	42.0	32.0	42.0
68-69	38.64719274818671	42.0	37.0	42.0	32.0	42.0
70-71	38.731055686626064	42.0	37.0	42.0	32.0	42.0
72-73	38.70427744557314	42.0	37.0	42.0	32.0	42.0
74-75	38.831455506630725	42.0	37.0	42.0	32.0	42.0
76	39.180550716351306	42.0	37.0	42.0	32.0	42.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
1101	1	0.05723264126618588
1101	2	-4.730012287736958
1101	3	-1.3280681183044223
1101	4	-0.2016527092981164
1101	5	-0.07167320274005817
1101	6	-0.03712375091675568
1101	7	0.19803685534787974
1101	8	0.056780478383075206
1101	9	0.04505859943141388
1101	10-11	-0.07798755408359881
1101	12-13	0.1991149878683416
1101	14-15	0.1252950434880873
1101	16-17	0.29298034111793214
1101	18-19	0.24095513002621516
1101	20-21	0.10578859943462504
1101	22-23	0.15133790211428533
1101	24-25	0.2672765188791004
1101	26-27	0.12414779187265879
1101	28-29	0.0966036104041379
1101	30-31	0.08990080218698893
1101	32-33	0.07151654882633807
1101	34-35	0.08350099977714365
1101	36-37	0.006623308905112424
1101	38-39	-0.08451564672219547
1101	40-41	-0.243140824468135
1101	42-43	-0.11399515424150763
1101	44-45	-0.20794536345616166
1101	46-47	-0.12601120862856874
1101	48-49	-0.03754983350237495
1101	50-51	-0.22506616388124456
1101	52-53	-0.09787291387264929
1101	54-55	-0.12409472518742604
1101	56-57	-0.18066942665729613
1101	58-59	-0.1525923062419352
1101	60-61	-0.08532152099922996
1101	62-63	-0.3491396747705764
1101	64-65	-0.18199927091789192
1101	66-67	-0.5651075854473504
1101	68-69	-0.25210689649978946
1101	70-71	-0.17026414133539447
1101	72-73	-0.08078391432035659
1101	74-75	-0.18111012602268772
1101	76	-0.19733063029920572
1102	1	-0.09306706205142845
1102	2	0.29419064494883074
1102	3	-2.279646551636308
1102	4	-0.355584385338652
1102	5	-0.13031890636456467
1102	6	-0.17505032398797482
1102	7	-0.10991590220425707
1102	8	-0.1632056621639748
1102	9	-0.3925349550389967
1102	10-11	-0.15415758565607973
1102	12-13	-0.14209605361270405
1102	14-15	-0.02022459779900032
1102	16-17	0.04498246850708654
1102	18-19	0.0460868775461023
1102	20-21	-0.10112961109023644
1102	22-23	-0.09547443780515863
1102	24-25	-0.012466275126350013
1102	26-27	0.036190374552226956
1102	28-29	-0.11703696269349706
1102	30-31	-0.03251539973778961
1102	32-33	0.004762695680980755
1102	34-35	0.0808633769117435
1102	36-37	-0.07215547123454513
1102	38-39	0.11433453511945402
1102	40-41	0.02761364067255556
1102	42-43	0.0899380230008262
1102	44-45	0.0754131645811782
1102	46-47	0.06984816168569807
1102	48-49	0.10694478210102432
1102	50-51	0.14561832909687666
1102	52-53	0.13863161219723708
1102	54-55	0.10132091886478634
1102	56-57	-0.012873506414983638
1102	58-59	-0.13870809494132175
1102	60-61	-0.020214391269419707
1102	62-63	-0.0047957018760556025
1102	64-65	0.16794965464639233
1102	66-67	0.15467138875769137
1102	68-69	0.16624960020381963
1102	70-71	0.15601080438316473
1102	72-73	0.2205811159761666
1102	74-75	0.12203091382747289
1102	76	0.011839156998497913
1103	1	0.04048420249982243
1103	2	0.457671982430675
1103	3	-1.5099498024805271
1103	4	-0.25380043874201164
1103	5	-0.06643754339897612
1103	6	-0.10645800078869172
1103	7	-0.09827409516663721
1103	8	-0.1196975026432412
1103	9	-0.13074549011414405
1103	10-11	-0.16111973321029893
1103	12-13	-0.09350273781905116
1103	14-15	0.03414406408930404
1103	16-17	0.047607321875084097
1103	18-19	0.04596209208265378
