##FastQC	0.11.3
>>Basic Statistics	pass
#Measure	Value
Filename	R1506023210-S_S4_L004_.non-rRNA.1.fq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	4487290
Sequences flagged as poor quality	0
Sequence length	35-76
%GC	48
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	30.878949878434423	32.0	32.0	32.0	27.0	32.0
2	31.550013928228395	32.0	32.0	32.0	32.0	32.0
3	35.56688758694	37.0	37.0	37.0	32.0	37.0
4	36.11990221269408	37.0	37.0	37.0	32.0	37.0
5	36.34477892001631	37.0	37.0	37.0	37.0	37.0
6	40.26690853499551	42.0	42.0	42.0	37.0	42.0
7	40.34685188610498	42.0	42.0	42.0	37.0	42.0
8	40.50569163125182	42.0	42.0	42.0	37.0	42.0
9	40.54058284621676	42.0	42.0	42.0	37.0	42.0
10-11	40.59285604451685	42.0	42.0	42.0	37.0	42.0
12-13	40.68989200608831	42.0	42.0	42.0	37.0	42.0
14-15	40.563561191721504	42.0	42.0	42.0	37.0	42.0
16-17	40.508521067281144	42.0	42.0	42.0	37.0	42.0
18-19	40.44888251037931	42.0	42.0	42.0	37.0	42.0
20-21	40.35562065299992	42.0	42.0	42.0	37.0	42.0
22-23	40.2488767162363	42.0	42.0	42.0	37.0	42.0
24-25	40.20655161578592	42.0	42.0	42.0	37.0	42.0
26-27	40.00614446581344	42.0	42.0	42.0	37.0	42.0
28-29	39.80707988563253	42.0	42.0	42.0	37.0	42.0
30-31	39.81452680793976	42.0	42.0	42.0	37.0	42.0
32-33	39.75242228605684	42.0	42.0	42.0	34.5	42.0
34-35	39.69581473450568	42.0	42.0	42.0	32.0	42.0
36-37	39.70914272580393	42.0	42.0	42.0	32.0	42.0
38-39	39.74492583855772	42.0	42.0	42.0	34.5	42.0
40-41	39.76769887852322	42.0	42.0	42.0	37.0	42.0
42-43	39.83334973239665	42.0	42.0	42.0	37.0	42.0
44-45	39.85612864168212	42.0	42.0	42.0	37.0	42.0
46-47	39.82997737906922	42.0	42.0	42.0	37.0	42.0
48-49	39.76813690776251	42.0	42.0	42.0	34.5	42.0
50-51	39.71435900833497	42.0	42.0	42.0	32.0	42.0
52-53	39.56557305991159	42.0	42.0	42.0	32.0	42.0
54-55	39.400070872085934	42.0	39.5	42.0	32.0	42.0
56-57	39.2529181565649	42.0	37.0	42.0	32.0	42.0
58-59	39.05648866807666	42.0	37.0	42.0	32.0	42.0
60-61	38.8904369833238	42.0	37.0	42.0	32.0	42.0
62-63	38.661707386819444	42.0	37.0	42.0	32.0	42.0
64-65	38.56810751168563	42.0	37.0	42.0	32.0	42.0
66-67	38.48773915615128	42.0	37.0	42.0	32.0	42.0
68-69	38.38610948682375	42.0	37.0	42.0	32.0	42.0
70-71	38.31858768662575	42.0	37.0	42.0	32.0	42.0
72-73	38.284583118463445	42.0	37.0	42.0	32.0	42.0
74-75	38.1842256130801	42.0	37.0	42.0	32.0	42.0
76	37.4686870026264	42.0	37.0	42.0	27.0	42.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
1101	1	0.041969530965758395
1101	2	0.03647223826468604
1101	3	0.093182448439741
1101	4	0.07151339859127859
1101	5	0.19773685006300923
1101	6	0.2063158265420384
1101	7	0.07635997226045532
1101	8	0.11042888323507327
1101	9	0.08170868345418825
1101	10-11	0.050023210527378126
1101	12-13	-0.0038130120755255348
1101	14-15	0.02848520793159537
1101	16-17	-0.12017201248092846
1101	18-19	-0.23038210885978572
1101	20-21	-0.2714862613016038
1101	22-23	-0.5081527771526311
1101	24-25	-0.6405970059826487
1101	26-27	-0.6804479962832701
1101	28-29	-0.7815490340117677
1101	30-31	-0.8232831454090643
1101	32-33	-0.84273079980467
1101	34-35	-0.5275620738837006
1101	36-37	-0.4241351787154599
1101	38-39	-0.3933810469131913
1101	40-41	-0.0730019179086554
1101	42-43	0.0926254400089519
1101	44-45	-0.22560883144399213
1101	46-47	-0.49394136761680585
1101	48-49	-1.0553908109805548
1101	50-51	-1.3503162262160942
1101	52-53	-1.9371819376844002
1101	54-55	-2.7258613181162588
1101	56-57	-3.108255226458027
1101	58-59	-3.2033853297124466
1101	60-61	-3.4983492047508307
1101	62-63	-3.2865996434191445
1101	64-65	-2.8080882359053945
1101	66-67	-2.5433646427065995
1101	68-69	-2.2893610630501513
1101	70-71	-1.9448417829586546
1101	72-73	-1.7470239844296032
1101	74-75	-1.4705394331611998
1101	76	-1.816938732918743
1102	1	-0.015851244914824036
1102	2	0.08728923384268938
1102	3	0.07607496209514863
1102	4	-0.05960785830111348
1102	5	-0.004361593052621515
1102	6	-0.1446029862204341
1102	7	-0.20747179521859493
1102	8	0.04347923293246225
1102	9	0.10870718530552637
1102	10-11	-0.06646664527257684
1102	12-13	-0.046740922403955665
1102	14-15	-0.0777638702800374
1102	16-17	-0.22925250109991424
1102	18-19	-0.16277711554840835
1102	20-21	-0.19394872349211312
1102	22-23	-0.45491474487644723
1102	24-25	-0.6260410298184738
1102	26-27	-0.6486920315039981
1102	28-29	-0.6802916500018554
1102	30-31	-0.6161692033115997
1102	32-33	-0.75290934859283
1102	34-35	-0.7377285909079916
1102	36-37	-0.6203792667096693
1102	38-39	-0.3851867447079087
1102	40-41	-0.3761287264677762
1102	42-43	-0.2963362479925067
1102	44-45	-0.21054446454164122
1102	46-47	-0.2521918681505255
1102	48-49	-0.5279423180936647
1102	50-51	-0.9212550340208452
1102	52-53	-1.2954602531084944
1102	54-55	-1.7445539785775637
1102	56-57	-2.079007542973443
1102	58-59	-2.388361842135808
1102	60-61	-2.59027499334627
1102	62-63	-2.4555303917985896
1102	64-65	-2.24023325564643
1102	66-67	-2.1893851409045197
1102	68-69	-1.80740488716026
1102	70-71	-1.5557590492795512
1102	72-73	-1.2150686668596506
1102	74-75	-1.038265233026813
1102	76	-1.1921929311797115
1103	1	-0.06866180666635913
1103	2	-0.00932957684173985
1103	3	-0.13556327843077298
1103	4	0.022068736767998587
1103	5	0.07029265679673813
1103	6	0.03938245853711919
1103	7	0.06751638811828542
1103	8	0.07168768247802149
1103	9	-0.06307101502569878
1103	10-11	-0.04913584004366811
1103	12-13	0.031314902759945085
1103	14-15	-0.012857465468229634
