	R1506023209.filt.isoforms	R1506023213.filt.isoforms
ENST00000358160.4,0.038,0.756,GRAMD1C
ENST00000396442.2,2.191,0.063,OCLN
ENST00000538577.1,4.362,0.346,SLC35B2
ENST00000409915.4,11.924,0.861,SF3B1
ENST00000303154.6,0.448,14.815,RP11-423H2.1
ENST00000561142.1,0.010,2.677,PSME1
ENST00000530767.1,1.648,0.157,BCLAF1
ENST00000398538.1,0.048,0.924,BAI2
ENST00000371998.3,4.076,0.273,NCOA3
ENST00000344196.4,2.314,0.021,KIAA1731
ENST00000525423.1,0.495,0.021,SYTL2
ENST00000290101.4,5.048,0.588,RAP1GAP
ENST00000216743.6,0.219,2.593,ARHGAP5
ENST00000368215.3,1.657,0.136,PTPRK
ENST00000397863.1,0.390,0.010,MBP
ENST00000574426.2,4.295,0.556,CLUH
ENST00000517887.1,2.143,0.273,PTK2
ENST00000438723.1,0.086,1.470,RALGPS1
ENST00000590654.1,2.238,0.063,GALNT1
ENST00000375122.2,0.505,0.010,TMCO4
ENST00000562225.1,0.105,4.662,IFI16
ENST00000398982.2,1.705,0.126,KSR1
ENST00000469141.2,9.057,0.861,THRAP3
ENST00000375963.3,1.686,0.199,ZCCHC6
ENST00000392102.1,1.829,0.231,TTLL4
ENST00000311234.4,4.581,0.105,INTS6
ENST00000586740.1,0.038,1.260,EVPL
ENST00000318304.8,0.343,3.307,PPFIBP1
ENST00000372386.5,0.600,13.944,ASS1
ENST00000493591.1,15.058,1.386,HK1
ENST00000541172.1,1.029,12.946,CIZ1
ENST00000587097.1,3.943,0.210,ATXN7L3
ENST00000465882.1,7.105,0.619,KPNA1
ENST00000559279.1,4.800,0.420,KIF23
ENST00000437082.1,2.905,0.241,RP11-438J1.1
ENST00000402328.2,1.095,9.954,LPHN2
ENST00000450808.2,19.620,2.415,CMPK1
ENST00000609106.1,2.629,0.294,POT1
ENST00000399039.4,0.086,1.386,CTNND1
ENST00000540339.1,1.486,0.105,RP11-1212A22.1
ENST00000416404.2,7.695,0.346,PHF6
ENST00000475111.2,3.333,0.346,TMEM30A
ENST00000454591.2,3.438,0.031,ECHDC1
ENST00000392316.1,11.858,0.189,MYO1B
ENST00000471273.1,0.286,3.727,TBC1D23
ENST00000351154.5,0.410,5.743,ABCC1
ENST00000258597.5,2.143,0.010,NEK3
ENST00000453655.2,1.810,0.168,TRAPPC2
ENST00000482441.1,0.057,10.426,PRRC2A
ENST00000537947.1,0.019,1.659,STARD10
ENST00000379773.2,1.543,0.031,CAMK2D
ENST00000548729.1,1.276,0.136,POC1B-GALNT4
ENST00000263969.5,6.362,0.829,MFN1
ENST00000587686.1,0.029,1.071,TJP3
ENST00000262544.2,0.010,0.630,SEC23B
ENST00000549091.1,2.048,0.189,WDR90
ENST00000554390.1,4.876,0.325,SMEK1
ENST00000519656.1,1.181,23.131,EFR3A
ENST00000262241.6,2.352,0.231,RCOR1
ENST00000488543.1,0.190,3.444,HDAC6
ENST00000545328.2,7.915,0.357,SEC23A
ENST00000423209.1,0.838,0.010,PIK3R3
ENST00000397355.1,3.543,0.136,NCOR2
ENST00000366508.1,4.076,0.420,AHCTF1
ENST00000547198.1,1.695,0.094,SLC11A2
ENST00000393055.2,1.933,0.115,PPP2R1B
ENST00000476936.1,14.953,1.428,CAPZA1
ENST00000446045.1,0.105,2.625,AAED1
ENST00000429851.1,0.048,0.682,CEP350
ENST00000442475.1,0.276,4.042,P2RX6
ENST00000310826.5,0.057,2.079,ZBTB21
ENST00000347982.4,3.133,0.252,NSD1
ENST00000423243.1,1.314,0.052,ATE1
ENST00000350057.5,1.391,0.031,MDM2
ENST00000340645.5,0.076,2.551,GOLGB1
ENST00000537549.1,2.238,0.063,GALNT1
ENST00000436748.2,10.372,0.084,ANP32E
ENST00000589745.1,0.048,12.747,TNNT1
ENST00000531973.1,9.248,0.010,C14orf169
ENST00000444611.1,2.324,0.052,ZNF561
ENST00000357495.2,0.095,2.163,HNRNPA1L2
ENST00000577706.1,0.800,11.361,TOP2A
ENST00000586529.1,0.229,7.056,CTD-2369P2.12
ENST00000556356.1,0.314,3.591,LRP1
ENST00000446189.2,5.800,0.672,AKIRIN1
ENST00000251761.8,1.086,0.010,LEPREL2
ENST00000351666.3,0.143,6.447,BRCA1
ENST00000603011.1,10.943,0.766,MICU1
ENST00000467026.1,0.286,5.397,MCM3AP
ENST00000358397.5,0.705,7.476,ESRP1
ENST00000445419.2,0.210,2.761,IBTK
ENST00000540000.1,0.010,2.814,RBM22
ENST00000233047.4,0.057,1.512,TMEM159
ENST00000552844.1,4.810,0.094,ARHGAP29
ENST00000395324.2,0.086,2.016,VDR
ENST00000344768.5,1.867,0.157,FRMD6
ENST00000418123.1,0.181,5.649,TRIP12
ENST00000590854.1,0.048,0.682,EPG5
ENST00000395038.2,4.143,0.378,SOS1
ENST00000502643.1,0.276,7.602,LEMD2
ENST00000511829.1,0.419,4.798,ZFYVE16
ENST00000498711.1,0.400,20.642,CLTC
ENST00000257931.5,0.048,0.997,PAN2
ENST00000371385.3,0.067,1.113,PLCE1
ENST00000316607.5,0.057,0.987,NSUN7
ENST00000477798.1,8.924,0.882,PDCD6IP
ENST00000420430.1,13.086,0.777,YWHAH
ENST00000397166.2,2.829,0.325,DDHD2
ENST00000409681.1,4.391,0.640,POLR1A
ENST00000263070.7,4.086,0.063,WAPAL
ENST00000475171.1,0.010,9.303,TXNIP
ENST00000582707.1,23.544,3.276,USP14
ENST00000567674.1,0.067,21.472,CDH3
ENST00000457138.2,6.276,0.189,DDX3X
ENST00000451590.1,1.391,0.010,HRAS
ENST00000509465.1,0.057,1.449,DGKQ
ENST00000313863.6,0.095,1.963,MKS1
ENST00000314250.6,1.829,0.147,TENC1
ENST00000344624.3,0.038,0.840,DROSHA
ENST00000228820.4,0.019,0.861,PARP11
ENST00000441917.2,0.543,10.248,ANAPC5
ENST00000558823.1,0.229,7.402,EIF2AK4
ENST00000417247.2,0.010,2.215,ARHGAP22
ENST00000361405.6,0.076,1.302,MTMR11
ENST00000421731.1,0.962,8.673,FANCD2
ENST00000414196.3,0.410,11.539,PI4KA
ENST00000489794.1,6.705,0.556,VPS26A
ENST00000539466.1,7.943,0.115,USP47
ENST00000598871.1,0.429,23.981,CALM3
ENST00000394609.2,0.543,44.288,RTN4
ENST00000557785.1,2.772,0.199,MEF2A
ENST00000456518.2,0.495,0.010,SCMH1
ENST00000595618.1,2.952,0.010,MYO9B
ENST00000497143.1,0.124,1.774,NAA16
ENST00000393476.3,0.562,0.010,KANSL1
ENST00000540361.1,0.933,0.052,PIK3C2A
ENST00000462119.1,0.162,2.131,REV3L
ENST00000479049.2,0.010,1.081,DYSF
ENST00000549832.1,0.571,5.722,ERBB3
ENST00000354520.4,0.943,0.031,KMT2A
ENST00000510934.1,13.267,1.375,UBE2K
ENST00000350259.4,2.276,0.136,ALDH6A1
ENST00000466465.1,0.495,15.582,EPAS1
ENST00000409657.1,0.257,2.866,CCDC14
ENST00000601588.1,1.371,0.063,ZBTB7A
ENST00000496707.1,3.286,0.178,KLHL21
ENST00000607647.1,0.152,4.714,NUP205
ENST00000477277.1,0.543,6.478,CDK8
ENST00000379604.2,1.324,11.896,TFAP2A
ENST00000343713.4,0.124,2.341,ITGA6
ENST00000534831.1,54.526,0.640,GPRC5A
ENST00000402799.1,0.667,0.042,MADD
ENST00000532601.1,8.010,484.098,FTH1
ENST00000558869.1,10.648,1.008,ALDH1A3
ENST00000330634.7,7.067,0.955,INF2
ENST00000490218.2,0.010,6.751,UTP6
ENST00000463577.1,0.010,1.291,TOR2A
ENST00000370378.4,0.010,1.659,KIAA1107
ENST00000527646.1,0.086,4.903,VPS51
ENST00000527361.1,0.057,1.050,BAI2
ENST00000581743.1,4.000,0.199,NARF
ENST00000400127.1,0.057,1.501,CHODL
ENST00000523760.1,5.714,0.115,ELP3
ENST00000409636.1,0.324,3.013,HNRNPLL
ENST00000393688.3,0.010,1.207,AMPD2
ENST00000315782.6,0.238,3.801,CPZ
ENST00000561086.1,0.076,8.557,IQGAP1
ENST00000478929.1,0.486,5.166,KIF20B
ENST00000531427.1,2.886,0.399,CUL5
ENST00000510189.1,1.533,0.115,CENPC
ENST00000509115.1,4.610,0.210,WHSC1
ENST00000541471.1,0.057,2.278,RANBP3
ENST00000372243.3,0.010,1.921,TMEM53
ENST00000525124.1,6.181,0.315,DEPDC1
ENST00000507868.1,13.972,1.638,H2AFY
ENST00000420827.2,2.162,0.094,UBA6
ENST00000392209.3,2.676,0.241,CCNYL1
ENST00000430715.2,0.076,2.205,RTN2
ENST00000206544.8,0.124,2.173,SLC22A17
ENST00000342754.5,0.029,1.249,NEXN
ENST00000536817.1,3.819,0.231,ABCD3
ENST00000368450.1,7.153,0.210,SHC1
ENST00000391703.3,0.029,1.323,ZNF211
ENST00000417551.1,9.934,0.903,DLD
ENST00000391994.2,0.048,1.963,TRAF3IP1
ENST00000510492.1,0.210,4.105,PRR7
ENST00000558580.1,5.705,0.525,SORD
ENST00000355100.3,0.095,2.131,ABHD2
ENST00000392628.2,0.010,2.551,GPRC5C
ENST00000552510.1,4.162,0.073,ATF1
ENST00000341926.3,0.771,0.010,CAST
ENST00000375530.4,4.362,0.483,EHMT2
ENST00000319397.6,3.791,0.052,ETS1
ENST00000457218.1,0.019,2.131,SNHG11
ENST00000398951.2,1.771,0.031,DTNB
ENST00000562646.1,2.372,0.105,RBMX
ENST00000563864.1,3.610,0.367,ARHGAP11A
ENST00000520168.1,4.410,0.388,SDCBP
ENST00000559074.1,0.333,4.347,SEMA4B
ENST00000334503.4,12.572,0.472,EFR3A
ENST00000392939.4,0.733,13.230,HIST2H4A
ENST00000374776.1,2.210,0.231,PARD3
ENST00000357634.3,0.029,2.016,SAMD4A
ENST00000564528.1,0.010,0.819,ZNF23
ENST00000508491.1,2.543,0.042,UTP15
ENST00000319136.4,0.029,0.882,APOL1
ENST00000370131.3,2.857,0.294,DBT
ENST00000430423.1,5.229,0.367,ARIH2
ENST00000261961.3,0.010,2.058,UNC5A
ENST00000395386.2,1.752,0.210,PHF20L1
ENST00000290039.5,0.171,3.927,CACHD1
ENST00000548998.1,45.173,4.473,KRT8
ENST00000403230.1,13.181,0.861,DDX17
ENST00000521288.1,0.305,5.166,NUDT16
ENST00000408980.2,7.648,0.714,TFDP1
ENST00000312912.5,0.952,0.094,KDM3A
ENST00000395757.1,0.371,3.349,SREBF1
ENST00000361248.4,0.010,1.113,MXI1
ENST00000453908.2,0.133,2.173,SH3D21
ENST00000609606.1,15.400,1.039,CSNK2A1
ENST00000479421.1,21.563,2.037,YWHAB
ENST00000409888.1,5.410,0.346,AGPS
ENST00000393802.2,4.429,0.294,FBXW11
ENST00000473076.1,2.895,34.239,DHX9
ENST00000481073.1,0.333,12.988,XPO1
ENST00000274392.9,0.219,2.740,PAM
ENST00000491128.1,0.257,7.528,SMPD4
ENST00000415095.1,6.772,0.808,SEPT10
ENST00000566635.1,0.029,3.349,HERC2
ENST00000478861.1,0.029,2.971,HELZ2
ENST00000490574.1,0.124,8.158,TFG
ENST00000512215.1,0.114,1.575,PPP3CA
ENST00000530859.1,0.095,2.751,NPAT
ENST00000265960.3,4.238,0.535,MAPKAP1
ENST00000260604.4,3.438,0.409,PNPT1
ENST00000575009.1,4.514,0.388,SRRM2
ENST00000434667.3,0.029,5.512,SCAF4
ENST00000373856.3,10.305,0.871,NONO
ENST00000602447.1,6.857,0.619,KIAA0368
ENST00000504866.1,0.724,7.749,C5orf22
ENST00000610193.1,0.067,1.113,RP11-180C16.1
ENST00000549505.1,0.105,3.213,RAB5B
ENST00000455323.1,0.276,6.384,ADCY3
ENST00000540603.1,8.800,0.462,LAMP2
ENST00000557394.1,1.076,12.043,SUPT16H
ENST00000469585.1,7.086,0.336,PTCD3
ENST00000524462.1,0.124,3.559,TYK2
ENST00000374397.4,3.752,0.409,CREB1
ENST00000541713.1,2.638,0.241,PTPN1
ENST00000341923.6,3.819,0.199,RABEP1
ENST00000263556.3,0.143,3.255,P4HA1
ENST00000393043.1,28.229,0.241,CLTC
ENST00000453190.2,3.981,0.210,LIFR
ENST00000547534.1,8.019,0.262,SLC25A3
ENST00000557727.1,0.314,8.557,CHD8
ENST00000426154.1,2.419,0.241,SCRN1
ENST00000395927.1,1.819,0.126,GRHL2
ENST00000483888.2,0.429,0.031,COL12A1
ENST00000428098.1,18.791,1.627,DDX39B
ENST00000325630.2,14.896,1.543,SPINK6
ENST00000393606.3,3.476,0.346,UBTF
ENST00000461665.1,8.838,0.010,MDH2
ENST00000355125.3,0.133,3.286,BTBD7
ENST00000397614.1,0.171,2.362,RNH1
ENST00000474037.1,1.981,0.220,ZNF525
ENST00000464100.1,0.581,10.279,TAP2
ENST00000431640.1,8.467,0.525,DDX56
ENST00000379923.1,0.029,12.264,ACO1
ENST00000374867.2,3.267,0.441,NRP1
ENST00000558825.1,0.095,2.667,BLM
ENST00000332592.3,0.095,3.013,DCUN1D2
ENST00000253332.1,5.286,0.525,AKAP12
ENST00000381337.2,11.515,0.010,THUMPD1
ENST00000434686.2,22.105,2.310,GNB1
ENST00000339411.5,0.095,1.711,ZNF76
ENST00000349384.6,1.000,0.105,RREB1
ENST00000310053.5,3.924,0.514,HLTF
ENST00000438132.3,0.010,0.693,C16orf62
ENST00000491447.1,7.305,0.115,RRM2
ENST00000395189.1,0.133,1.869,MLXIPL
ENST00000590347.1,0.171,3.738,CIRBP
ENST00000429383.4,3.305,0.367,TBC1D5
ENST00000439838.1,3.238,0.346,RP4-539M6.19
ENST00000288815.5,0.314,4.473,OLFML2A
ENST00000393896.2,10.753,0.693,ACLY
ENST00000506539.1,2.610,0.189,NLN
ENST00000511778.1,0.524,9.523,DROSHA
ENST00000436441.1,0.791,7.644,SETX
ENST00000452162.1,3.172,0.147,PKP4
ENST00000422671.1,0.086,2.394,CEP250
ENST00000367804.4,0.248,2.667,SLC19A2
ENST00000449726.1,1.048,0.052,PLEKHA8
ENST00000394649.4,0.324,4.105,MYO1D
ENST00000411772.1,0.200,3.444,TP53BP1
ENST00000458483.1,0.029,0.882,PLA2G4B
ENST00000436717.2,2.981,0.294,RCAN3
ENST00000395810.1,0.248,5.817,RASGEF1A
ENST00000395953.2,8.038,0.766,YWHAZ
ENST00000502533.1,1.229,16.642,NUP155
ENST00000452857.1,0.162,4.578,ELMO2
ENST00000379391.3,0.248,2.572,TMEM194A
ENST00000602817.1,0.086,3.853,ANXA8
ENST00000518389.1,3.429,0.115,MAK16
ENST00000564088.1,5.210,0.378,MLST8
ENST00000419534.2,10.381,0.819,ARL8B
ENST00000394439.1,0.010,1.165,PDE5A
ENST00000470302.1,11.277,0.336,TRIP12
ENST00000437329.1,3.391,39.153,RPN2
ENST00000433861.2,2.114,0.241,BRPF1
ENST00000533186.1,5.010,1418.526,RPS2
ENST00000447132.1,5.162,0.178,MKI67IP
ENST00000345739.5,0.143,2.194,ATF2
ENST00000534980.1,5.086,0.441,DDX6
ENST00000551743.1,0.038,2.194,PACS2
ENST00000370055.1,6.934,0.294,L1CAM
ENST00000409557.1,0.724,8.389,RND3
ENST00000366541.3,2.772,0.336,SDCCAG8
ENST00000446004.1,4.753,0.052,TSEN2
ENST00000436978.1,0.019,0.882,PTPN13
ENST00000253251.8,5.476,0.766,UBE4B
ENST00000590841.1,5.829,0.042,OLFM2
ENST00000587447.3,0.048,1.144,ARHGAP33
ENST00000369779.4,0.105,2.971,SLC16A4
ENST00000556139.1,1.124,15.697,DYNC1H1
ENST00000555309.1,18.115,1.890,HNRNPC
ENST00000338592.5,4.676,0.346,CRCP
ENST00000581858.1,0.381,16.799,FLII
ENST00000476484.1,3.219,0.315,FAM120AOS
ENST00000355460.2,1.410,0.073,MBNL1
ENST00000359031.4,1.333,0.031,GABPB1
ENST00000554230.1,9.429,0.777,GNPNAT1
ENST00000518379.1,0.029,1.564,EPHX2
ENST00000539114.1,10.572,0.483,HSDL2
ENST00000532672.1,1.610,33.840,BIRC2
ENST00000526772.1,0.276,8.778,CTNND1
ENST00000422544.2,2.867,0.063,PDGFC
ENST00000530537.1,0.200,2.121,DIS3L
ENST00000520857.1,0.067,2.110,TRAPPC9
ENST00000514166.1,0.219,2.688,ANKRD13D
ENST00000439673.2,0.019,0.735,TSC2
ENST00000513356.1,13.286,0.850,NSA2
ENST00000437805.1,0.476,0.031,SAMD9L
ENST00000357115.3,1.619,0.220,LRBA
ENST00000536936.1,1.391,0.021,FERMT1
ENST00000060969.5,3.953,0.441,SIKE1
ENST00000372984.4,8.496,0.294,AKIRIN1
ENST00000438717.2,0.010,0.598,FER
