##FastQC	0.11.3
>>Basic Statistics	pass
#Measure	Value
Filename	R1504202614_S12_L004_.non-rRNA.2.P.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	21512380
Sequences flagged as poor quality	0
Sequence length	20-76
%GC	47
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	29.543832899939478	32.0	32.0	32.0	27.0	32.0
2	30.227986024791306	32.0	32.0	32.0	27.0	32.0
3	33.57181999388259	37.0	32.0	37.0	27.0	37.0
4	34.06804198326731	37.0	32.0	37.0	27.0	37.0
5	35.005557683529204	37.0	37.0	37.0	32.0	37.0
6	37.631413446582854	42.0	37.0	42.0	27.0	42.0
7	38.2798826536162	42.0	37.0	42.0	32.0	42.0
8	38.124965484990504	42.0	37.0	42.0	32.0	42.0
9	38.512505450349984	42.0	37.0	42.0	32.0	42.0
10-11	38.85350667848002	42.0	37.0	42.0	32.0	42.0
12-13	39.07112662569181	42.0	37.0	42.0	32.0	42.0
14-15	39.09486584004188	42.0	37.0	42.0	32.0	42.0
16-17	39.05860760176233	42.0	37.0	42.0	32.0	42.0
18-19	39.1172287306193	42.0	37.0	42.0	32.0	42.0
20-21	38.87683425495406	42.0	37.0	42.0	32.0	42.0
22-23	38.9801968954427	42.0	37.0	42.0	32.0	42.0
24-25	39.05268874862324	42.0	37.0	42.0	32.0	42.0
26-27	38.84331628464718	42.0	37.0	42.0	32.0	42.0
28-29	38.930684785457274	42.0	37.0	42.0	32.0	42.0
30-31	39.105205275130544	42.0	37.0	42.0	32.0	42.0
32-33	39.143864134389865	42.0	37.0	42.0	32.0	42.0
34-35	39.047876477697656	42.0	37.0	42.0	32.0	42.0
36-37	38.918637053898124	42.0	37.0	42.0	32.0	42.0
38-39	38.91002048170735	42.0	37.0	42.0	32.0	42.0
40-41	38.90298055321513	42.0	37.0	42.0	32.0	42.0
42-43	38.93355827591704	42.0	37.0	42.0	32.0	42.0
44-45	38.94955416918775	42.0	37.0	42.0	32.0	42.0
46-47	38.9413908201076	42.0	37.0	42.0	32.0	42.0
48-49	38.92224490590904	42.0	37.0	42.0	32.0	42.0
50-51	38.83131812043415	42.0	37.0	42.0	32.0	42.0
52-53	38.89528543312389	42.0	37.0	42.0	32.0	42.0
54-55	38.8173396726957	42.0	37.0	42.0	32.0	42.0
56-57	38.7675418116988	42.0	37.0	42.0	32.0	42.0
58-59	38.79789715235161	42.0	37.0	42.0	32.0	42.0
60-61	38.80324988599466	42.0	37.0	42.0	32.0	42.0
62-63	38.780788250429424	42.0	37.0	42.0	32.0	42.0
64-65	38.737972314382816	42.0	37.0	42.0	32.0	42.0
66-67	38.60559278181695	42.0	37.0	42.0	32.0	42.0
68-69	38.622404804906246	42.0	37.0	42.0	32.0	42.0
70-71	38.69775167040487	42.0	37.0	42.0	32.0	42.0
72-73	38.67229199656583	42.0	37.0	42.0	32.0	42.0
74-75	38.796149546303994	42.0	37.0	42.0	32.0	42.0
76	39.104172410258144	42.0	37.0	42.0	32.0	42.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
1101	1	0.2555352715652006
1101	2	-4.772199956841021
1101	3	-1.5415825621571173
1101	4	0.04127769992193464
1101	5	-0.03252437555207166
1101	6	0.1356109537433383
1101	7	0.3373604347621111
1101	8	0.25702017730809956
1101	9	0.18742867292829146
1101	10-11	0.0895595309068895
1101	12-13	0.2925744785228943
1101	14-15	0.266900234562911
1101	16-17	0.2694641346926687
1101	18-19	0.14725655899592027
1101	20-21	0.1914927353073992
1101	22-23	0.22162049564990127
1101	24-25	0.22935223644140734
1101	26-27	0.31293438373518256
1101	28-29	0.13142444770984696
1101	30-31	0.12174738058415358
1101	32-33	0.1396719250781544
1101	34-35	0.14964939010093303
1101	36-37	0.13185058457284526
1101	38-39	0.005861584472462766
1101	40-41	-0.09320553268108966
1101	42-43	0.034032434773394016
1101	44-45	-0.001372498307830483
1101	46-47	-0.0584856842086694
1101	48-49	0.08114969299936092
1101	50-51	-0.12541922671128702
1101	52-53	-0.002074080753956764
1101	54-55	-0.052841226313049106
1101	56-57	-0.06229079933766002
1101	58-59	-0.07425779586417747
1101	60-61	0.007593559124295268
1101	62-63	-0.2960189793216088
1101	64-65	-0.09789878681243636
1101	66-67	-0.4888642229459279
1101	68-69	-0.08274286795451502
1101	70-71	-0.01744303642638556
1101	72-73	0.05768496130901468
1101	74-75	-0.08617318608326485
1101	76	-0.23149826477433066
1102	1	0.08031066694876543
1102	2	0.3475442978642036
1102	3	-2.3891147708863336
1102	4	-0.1376093842377415
1102	5	-0.04013312906504041
1102	6	0.253578586000792
1102	7	0.2081977593526645
1102	8	0.1825213832160273
1102	9	-0.28107557811894424
1102	10-11	-0.06229413452088295
1102	12-13	-0.023160797730341187
1102	14-15	0.0034019140985037666
1102	16-17	0.11812705783532351
1102	18-19	0.08406478619525615
1102	20-21	0.04606338060499837
1102	22-23	-0.002434784442179705
1102	24-25	0.07889168102899191
1102	26-27	0.19726113263259748
1102	28-29	0.06112379852871186
1102	30-31	0.01285150414815206
1102	32-33	-9.93430405550555E-4
1102	34-35	0.10917252514252596
1102	36-37	0.11772995124586316
1102	38-39	0.18756860773130768
1102	40-41	0.11841703103871026
1102	42-43	0.14341960119911334
1102	44-45	0.13137537422970524
1102	46-47	0.16753264957051073
1102	48-49	0.1987626454416187
1102	50-51	0.27797756094174986
1102	52-53	0.24793457216166104
1102	54-55	0.1945491602804097
1102	56-57	0.044256646619267315
1102	58-59	-0.002975793935661386
1102	60-61	0.06518868162801539
1102	62-63	0.13700113059471875
1102	64-65	0.26237249660152884
1102	66-67	0.2807311701981803
1102	68-69	0.21557586678453333
1102	70-71	0.24573268475784715
1102	72-73	0.26036963600248697
1102	74-75	0.18724406320647802
1102	76	-6.664263184958941E-4
1103	1	0.32301022414705827
1103	2	0.48076942451370286
1103	3	-1.7065500470450523
1103	4	-0.1334666925446939
1103	5	-0.01672874353497633
1103	6	0.18749424674072657
1103	7	0.11333157667792904
1103	8	0.1183454777955788
1103	9	-0.004795699336284542
1103	10-11	-0.020440998478122197
1103	12-13	0.053000104070882514
1103	14-15	0.08077636054152038
1103	16-17	0.15794284008357096
1103	18-19	0.070353482013509
1103	20-21	0.057448297589317576
