##FastQC	0.11.3
>>Basic Statistics	pass
#Measure	Value
Filename	R1506023210_S3_L004_.non-rRNA.1.fq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	34045476
Sequences flagged as poor quality	0
Sequence length	35-76
%GC	47
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	30.865928471671243	32.0	32.0	32.0	27.0	32.0
2	31.54920054576414	32.0	32.0	32.0	32.0	32.0
3	35.470993826022585	37.0	37.0	37.0	32.0	37.0
4	36.06554192398426	37.0	37.0	37.0	32.0	37.0
5	36.318822917911326	37.0	37.0	37.0	37.0	37.0
6	40.256073641032366	42.0	42.0	42.0	37.0	42.0
7	40.33173720349805	42.0	42.0	42.0	37.0	42.0
8	40.47260340845286	42.0	42.0	42.0	37.0	42.0
9	40.521827892786696	42.0	42.0	42.0	37.0	42.0
10-11	40.61576969874059	42.0	42.0	42.0	37.0	42.0
12-13	40.69637688425916	42.0	42.0	42.0	37.0	42.0
14-15	40.61525902883543	42.0	42.0	42.0	37.0	42.0
16-17	40.58712352854165	42.0	42.0	42.0	37.0	42.0
18-19	40.56662681115107	42.0	42.0	42.0	37.0	42.0
20-21	40.520812706510554	42.0	42.0	42.0	37.0	42.0
22-23	40.50265875266364	42.0	42.0	42.0	37.0	42.0
24-25	40.48519678502953	42.0	42.0	42.0	37.0	42.0
26-27	40.37036762241186	42.0	42.0	42.0	37.0	42.0
28-29	40.30590773646402	42.0	42.0	42.0	37.0	42.0
30-31	40.305985397296254	42.0	42.0	42.0	37.0	42.0
32-33	40.27308437397086	42.0	42.0	42.0	37.0	42.0
34-35	40.20653495929973	42.0	42.0	42.0	37.0	42.0
36-37	40.246823754113116	42.0	42.0	42.0	37.0	42.0
38-39	40.249656006762024	42.0	42.0	42.0	37.0	42.0
40-41	40.25792269574706	42.0	42.0	42.0	37.0	42.0
42-43	40.23993838249558	42.0	42.0	42.0	37.0	42.0
44-45	40.22824530346091	42.0	42.0	42.0	37.0	42.0
46-47	40.191273874949516	42.0	42.0	42.0	37.0	42.0
48-49	40.17332025026955	42.0	42.0	42.0	37.0	42.0
50-51	40.17450837283488	42.0	42.0	42.0	37.0	42.0
52-53	40.14909944296045	42.0	42.0	42.0	37.0	42.0
54-55	40.11646400327709	42.0	42.0	42.0	37.0	42.0
56-57	40.0954928588707	42.0	42.0	42.0	37.0	42.0
58-59	40.05885943280534	42.0	42.0	42.0	37.0	42.0
60-61	40.02889414772422	42.0	42.0	42.0	37.0	42.0
62-63	39.95633344035863	42.0	42.0	42.0	37.0	42.0
64-65	39.93978240941617	42.0	42.0	42.0	37.0	42.0
66-67	39.9129956512045	42.0	42.0	42.0	37.0	42.0
68-69	39.85414016808649	42.0	42.0	42.0	37.0	42.0
70-71	39.8332169221304	42.0	42.0	42.0	37.0	42.0
72-73	39.79826776247087	42.0	42.0	42.0	37.0	42.0
74-75	39.794945627679894	42.0	42.0	42.0	37.0	42.0
76	39.76871361316533	42.0	42.0	42.0	37.0	42.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
1101	1	-0.04677622589860775
1101	2	-0.007648450648801486
1101	3	-0.06093966840373355
1101	4	0.0666744501176808
1101	5	0.08590514754583012
1101	6	0.1646423447858396
1101	7	0.06184364106957929
1101	8	0.05505732690365761
1101	9	0.041066225046883176
1101	10-11	0.04601070419540321
1101	12-13	0.0283309025257239
1101	14-15	0.023039808341373202
1101	16-17	-0.07269347709562624
1101	18-19	-0.0796323676165187
1101	20-21	-0.038071579532775957
1101	22-23	-0.08381613701520507
1101	24-25	-0.008722944248653164
1101	26-27	-0.021099047648263536
1101	28-29	-0.006923940756500713
1101	30-31	-0.13299547090126396
1101	32-33	-0.037346131812363126
1101	34-35	0.049426553845158594
1101	36-37	-0.019828839226313733
1101	38-39	-0.0497367868650187
1101	40-41	0.034098189599511386
1101	42-43	-0.004858541196277599
1101	44-45	-0.05026175274586819
1101	46-47	-0.013453178165896418
1101	48-49	-0.07780072649080694
1101	50-51	-0.08163440496412733
1101	52-53	-0.1195046966695088
1101	54-55	-0.1601190292703336
1101	56-57	-0.19384054339800372
1101	58-59	-0.09029301115308641
1101	60-61	-0.18522423827902657
1101	62-63	-0.2190379188664764
1101	64-65	-0.13856739128236484
1101	66-67	-0.20235123174912673
1101	68-69	-0.11473705532616663
1101	70-71	-0.13893454775588765
1101	72-73	-0.13044694485979136
1101	74-75	-0.19188717422836987
1101	76	-0.2365410305621296
1102	1	-0.11899892895729636
1102	2	0.025584883596547314
1102	3	0.015697891353028126
1102	4	-0.07793912351890953
1102	5	-0.09601239881570223
1102	6	-0.22213000681173156
1102	7	-0.16840672388475042
1102	8	-0.05759794072216806
1102	9	-0.1071140649361837
1102	10-11	-0.12723019697588
1102	12-13	-0.10355767805954486
1102	14-15	-0.07982603106256647
1102	16-17	-0.1780660303752768
1102	18-19	-0.12101068537226922
1102	20-21	-0.07834155351127947
1102	22-23	-0.11743491893003011
1102	24-25	-0.14378481763949935
1102	26-27	-0.1008899169450359
1102	28-29	0.01242743010715941
1102	30-31	-0.019491089112761983
1102	32-33	-0.08192955978881855
1102	34-35	-0.13080462813423566
1102	36-37	-0.122886919397871
1102	38-39	-0.11329159941192302
1102	40-41	-0.1519388454307844
1102	42-43	-0.23682227200849582
1102	44-45	-0.12523809296381216
1102	46-47	-0.07059633757741324
1102	48-49	-0.07544682958059212
1102	50-51	-0.13471855231988172
1102	52-53	-0.13374712118904597
1102	54-55	-0.08730727114966896
1102	56-57	-0.1319531499497586
1102	58-59	-0.11675234127583423
1102	60-61	-0.06946765843557756
1102	62-63	-0.13122653794869166
1102	64-65	-0.12578422180202864
1102	66-67	-0.15258515569248488
1102	68-69	-0.18185901408495653
1102	70-71	-0.11228186133315887
1102	72-73	-0.04232080904536417
1102	74-75	-0.11015087596477713
1102	76	-0.09093130444321673
1103	1	-0.12610890741517267
1103	2	-0.03954482792087077
1103	3	-0.09865237061544718
1103	4	-0.018504246996890572
1103	5	0.055095085704145674
1103	6	0.06635682065016368
1103	7	0.12095709887447015
1103	8	0.06070461413995076
1103	9	-0.02395655855242751
1103	10-11	0.015667776247134668
1103	12-13	-0.031953770985623464
1103	14-15	0.0538159473813522
1103	16-17	0.08869250224161362
1103	18-19	-0.0053848402785661165
1103	20-21	0.0376021764616965
1103	22-23	0.03188613522567607
1103	24-25	0.04260533165358993
1103	26-27	0.0618685765500544
1103	28-29	0.05474927022003584
1103	30-31	-0.015309393196019982
1103	32-33	0.02341269546865732
1103	34-35	0.07487851796417289
1103	36-37	0.02340254529266872
1103	38-39	-0.0019654285114540926
1103	40-41	-0.036125340314946186
1103	42-43	0.009199720674885725
1103	44-45	0.021495071943640198
1103	46-47	0.021855868634474973
1103	48-49	-0.03978116598074166
1103	50-51	0.0028454791732670515
1103	52-53	-0.009671325770035821
1103	54-55	0.020731380234977337
1103	56-57	0.038570050579444626
1103	58-59	0.10493269826687168
