##FastQC	0.11.3
>>Basic Statistics	pass
#Measure	Value
Filename	R1506023213_S7_L004_.non-rRNA.2.fq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	24607238
Sequences flagged as poor quality	0
Sequence length	30-76
%GC	48
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	28.96186223744412	32.0	27.0	32.0	11.0	32.0
2	29.92151516557852	32.0	32.0	32.0	27.0	32.0
3	32.55031405800196	37.0	32.0	37.0	22.0	37.0
4	33.57862938538653	37.0	32.0	37.0	22.0	37.0
5	34.23518169735262	37.0	37.0	37.0	27.0	37.0
6	37.100451582579076	42.0	37.0	42.0	27.0	42.0
7	37.35975963657522	42.0	37.0	42.0	27.0	42.0
8	37.378207948409326	42.0	37.0	42.0	27.0	42.0
9	37.43810609707599	42.0	37.0	42.0	27.0	42.0
10-11	37.70974513677643	42.0	37.0	42.0	27.0	42.0
12-13	37.92162239012765	42.0	37.0	42.0	27.0	42.0
14-15	37.996892946701294	42.0	37.0	42.0	27.0	42.0
16-17	37.90360238723257	42.0	37.0	42.0	27.0	42.0
18-19	37.879684079131515	42.0	37.0	42.0	27.0	42.0
20-21	37.85198816299497	42.0	37.0	42.0	27.0	42.0
22-23	37.779285387494525	42.0	37.0	42.0	27.0	42.0
24-25	37.717828794926106	42.0	37.0	42.0	27.0	42.0
26-27	37.750722632909884	42.0	37.0	42.0	27.0	42.0
28-29	37.784100576423896	42.0	37.0	42.0	27.0	42.0
30-31	37.737579145988455	42.0	37.0	42.0	27.0	42.0
32-33	37.76137784064922	42.0	37.0	42.0	27.0	42.0
34-35	37.79686316132508	42.0	37.0	42.0	27.0	42.0
36-37	37.69528498438699	42.0	37.0	42.0	27.0	42.0
38-39	37.59530543360975	42.0	37.0	42.0	27.0	42.0
40-41	37.48159415660958	42.0	37.0	42.0	27.0	42.0
42-43	37.459351176402166	42.0	37.0	42.0	27.0	42.0
44-45	37.44558781088874	42.0	37.0	42.0	27.0	42.0
46-47	37.40183377415097	42.0	37.0	42.0	27.0	42.0
48-49	37.34161619930661	42.0	37.0	42.0	27.0	42.0
50-51	37.21543683660341	42.0	37.0	42.0	22.0	42.0
52-53	37.259861759021184	42.0	37.0	42.0	24.5	42.0
54-55	37.15531367351832	42.0	37.0	42.0	22.0	42.0
56-57	37.07461094161313	42.0	37.0	42.0	22.0	42.0
58-59	37.06317316403634	42.0	37.0	42.0	22.0	42.0
60-61	37.044371997224	42.0	37.0	42.0	22.0	42.0
62-63	36.99284696557334	42.0	37.0	42.0	22.0	42.0
64-65	36.91117547930213	42.0	37.0	42.0	22.0	42.0
66-67	36.74233246254629	42.0	37.0	42.0	22.0	42.0
68-69	36.728691790641044	42.0	37.0	42.0	22.0	42.0
70-71	36.775482165655525	42.0	37.0	42.0	22.0	42.0
72-73	36.69729068447453	42.0	37.0	42.0	22.0	42.0
74-75	36.57985381607156	42.0	37.0	42.0	22.0	42.0
76	36.11585075152765	42.0	32.0	42.0	22.0	42.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
1101	1	0.15594577803619103
1101	2	-4.710806291110728
1101	3	-1.5031323697443426
1101	4	-0.2287189482845875
1101	5	-0.15855292733453297
1101	6	-0.2358072718379205
1101	7	0.0952202461933993
1101	8	0.013115548249636788
1101	9	0.10071448926456128
1101	10-11	-0.0656292643952554
1101	12-13	0.20615206400204755
1101	14-15	0.13011853058774392
1101	16-17	0.17432585564259995
1101	18-19	0.12821880291735255
1101	20-21	0.04859578307895873
1101	22-23	0.14011435641698
1101	24-25	0.27139694345870424
1101	26-27	0.11905816318752471
1101	28-29	0.08603120108778484
1101	30-31	0.11365120013198293
1101	32-33	0.05830847465207967
1101	34-35	0.11231231611206738
1101	36-37	0.08378750025104154
1101	38-39	-0.050753704423236456
1101	40-41	-0.20577924370264356
1101	42-43	-0.08040345371985325
1101	44-45	-0.14294650699942224
1101	46-47	-0.14492080883227487
1101	48-49	-0.003913492463837542
1101	50-51	-0.27125118998886677
1101	52-53	-0.15727093881118748
1101	54-55	-0.18593711383574174
1101	56-57	-0.23734418874865781
1101	58-59	-0.22969563298156714
1101	60-61	-0.12220190166434719
1101	62-63	-0.4873306628403995
1101	64-65	-0.3105028142643391
1101	66-67	-0.7162616357532556
1101	68-69	-0.38024563913828047
1101	70-71	-0.23214308843770937
1101	72-73	-0.22921443801850927
1101	74-75	-0.284127555318058
1101	76	-0.41735258314655255
1102	1	0.09046385370512766
1102	2	0.25892044379631685
1102	3	-2.2493503491519924
1102	4	-0.24714420665554115
1102	5	-0.22818434221083095
1102	6	-0.18948336975824986
1102	7	-0.05276531817260377
1102	8	-0.2181248782931604
1102	9	-0.37458175507764935
1102	10-11	-0.1247815833095558
1102	12-13	-0.14961774223959878
1102	14-15	-0.0665840070693875
1102	16-17	0.018591323783745395
1102	18-19	-0.0031069048416370038
1102	20-21	-0.11470690585748144
1102	22-23	-0.0945363298626134
1102	24-25	-0.004547204625524159
1102	26-27	0.07196858062711442
1102	28-29	-0.11861508046951741
1102	30-31	-0.024916902958246112
1102	32-33	0.03578431305355423
1102	34-35	0.136945327752386
1102	36-37	0.008911885880273474
1102	38-39	0.2019775381033284
1102	40-41	0.09846901302151423
1102	42-43	0.18813184610225164
1102	44-45	0.09596654866522414
1102	46-47	0.08991297425466627
1102	48-49	0.16462577069962947
1102	50-51	0.23112370056875875
1102	52-53	0.14703637489832033
1102	54-55	0.1017921086459026
1102	56-57	0.011505430896782798
1102	58-59	-0.03811814343620057
1102	60-61	0.0625583916187864
1102	62-63	0.14315520246511682
1102	64-65	0.19363211537417868
1102	66-67	0.2301336216366252
1102	68-69	0.24039270758761688
1102	70-71	0.19482856810276417
1102	72-73	0.2687756586448913
1102	74-75	0.25909972738609355
1102	76	0.09210535073888337
1103	1	0.13703410867251264
1103	2	0.4312289975630961
1103	3	-1.6708884819161796
1103	4	-0.2677146261611085
1103	5	-0.11567349341500943
1103	6	-0.11176368233515177
1103	7	-0.17520294940749892
1103	8	-0.1062868293790018
1103	9	-0.14136617896089376
1103	10-11	-0.1377670940896678
1103	12-13	-0.049848734278292284
1103	14-15	0.0349976837547743
1103	16-17	0.001985562873031199
