##FastQC	0.11.3
>>Basic Statistics	pass
#Measure	Value
Filename	R1506023211_S5_L004_.non-rRNA.1.P.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	15702369
Sequences flagged as poor quality	0
Sequence length	20-76
%GC	48
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	30.961602736504283	32.0	32.0	32.0	27.0	32.0
2	31.652013017908317	32.0	32.0	32.0	32.0	32.0
3	35.6432260635322	37.0	37.0	37.0	32.0	37.0
4	36.20214121830916	37.0	37.0	37.0	37.0	37.0
5	36.429635426348725	37.0	37.0	37.0	37.0	37.0
6	40.465161403352575	42.0	42.0	42.0	37.0	42.0
7	40.543389917788836	42.0	42.0	42.0	37.0	42.0
8	40.67800750319904	42.0	42.0	42.0	37.0	42.0
9	40.72421161418382	42.0	42.0	42.0	37.0	42.0
10-11	40.82310939833346	42.0	42.0	42.0	37.0	42.0
12-13	40.87798404813949	42.0	42.0	42.0	37.0	42.0
14-15	40.804766019700594	42.0	42.0	42.0	37.0	42.0
16-17	40.785468899629095	42.0	42.0	42.0	37.0	42.0
18-19	40.768855546573896	42.0	42.0	42.0	37.0	42.0
20-21	40.72703519157826	42.0	42.0	42.0	37.0	42.0
22-23	40.71234294231951	42.0	42.0	42.0	37.0	42.0
24-25	40.70236725890389	42.0	42.0	42.0	37.0	42.0
26-27	40.63128137642995	42.0	42.0	42.0	37.0	42.0
28-29	40.58883508978373	42.0	42.0	42.0	37.0	42.0
30-31	40.59892463971785	42.0	42.0	42.0	37.0	42.0
32-33	40.57724591735911	42.0	42.0	42.0	37.0	42.0
34-35	40.52667882178004	42.0	42.0	42.0	37.0	42.0
36-37	40.574142125874125	42.0	42.0	42.0	37.0	42.0
38-39	40.59099915297177	42.0	42.0	42.0	37.0	42.0
40-41	40.608793028579626	42.0	42.0	42.0	37.0	42.0
42-43	40.605580039890924	42.0	42.0	42.0	37.0	42.0
44-45	40.60746385449137	42.0	42.0	42.0	37.0	42.0
46-47	40.58396035583391	42.0	42.0	42.0	37.0	42.0
48-49	40.579371518646354	42.0	42.0	42.0	37.0	42.0
50-51	40.59134197058927	42.0	42.0	42.0	37.0	42.0
52-53	40.57698311043505	42.0	42.0	42.0	37.0	42.0
54-55	40.55593082370877	42.0	42.0	42.0	37.0	42.0
56-57	40.54855272948228	42.0	42.0	42.0	37.0	42.0
58-59	40.527735903823064	42.0	42.0	42.0	37.0	42.0
60-61	40.517172248271066	42.0	42.0	42.0	37.0	42.0
62-63	40.47165480651636	42.0	42.0	42.0	37.0	42.0
64-65	40.473805571645315	42.0	42.0	42.0	37.0	42.0
66-67	40.47004530218079	42.0	42.0	42.0	37.0	42.0
68-69	40.43677348192327	42.0	42.0	42.0	37.0	42.0
70-71	40.43510346708979	42.0	42.0	42.0	37.0	42.0
72-73	40.419733369127215	42.0	42.0	42.0	37.0	42.0
74-75	40.50632789975427	42.0	42.0	42.0	37.0	42.0
76	40.7588743026865	42.0	42.0	42.0	37.0	42.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
1101	1	-0.009742561132998873
1101	2	-0.044122695114289456
1101	3	-0.038202485503830985
1101	4	0.05194575466929763
1101	5	0.0578403281518618
1101	6	0.15113628602745877
1101	7	0.06957896053673096
1101	8	0.04716100563484815
1101	9	0.049160796505447024
1101	10-11	0.024978970219898144
1101	12-13	0.03377130052664512
1101	14-15	0.04931693389865188
1101	16-17	-0.03819397814359604
1101	18-19	-0.06392534764422209
1101	20-21	-0.030930830745930393
1101	22-23	-0.07038433202369987
1101	24-25	-0.06563316399533647
1101	26-27	-0.039689821779319345
1101	28-29	-0.030499951960514693
1101	30-31	-0.10743345635316359
1101	32-33	-0.04827215684650099
1101	34-35	0.0516456405281005
1101	36-37	-0.05827426539625691
1101	38-39	-0.07278507812991819
1101	40-41	-0.02310251144664477
1101	42-43	-0.03929282093025677
1101	44-45	-0.10930185545223736
1101	46-47	0.042817454618813144
1101	48-49	-0.013234304898730898
1101	50-51	-0.08242558559590663
1101	52-53	-0.10423461472858264
1101	54-55	-0.09441351511504337
1101	56-57	-0.0997698671411058
1101	58-59	-0.05111898188556552
1101	60-61	-0.12539008303332366
1101	62-63	-0.18990461293560656
1101	64-65	-0.06600491610505799
1101	66-67	-0.1159958539839181
1101	68-69	-0.11035877918067882
1101	70-71	-0.0759392084459023
1101	72-73	-0.09101557058097853
1101	74-75	-0.1757837158196338
1101	76	-0.2174215664065855
1102	1	-0.07769036800925733
1102	2	-0.0069320482844617
1102	3	-6.225687139718161E-4
1102	4	-0.07422235210019323
1102	5	-0.07141179819069521
1102	6	-0.1942538162081746
1102	7	-0.11147853385434559
1102	8	-0.0344670028179479
1102	9	-0.11350306478725258
1102	10-11	-0.07129574312522635
1102	12-13	-0.06418963565413094
1102	14-15	-0.07947133194153366
1102	16-17	-0.12923189453329087
1102	18-19	-0.04640932217722593
1102	20-21	-0.0709750730634866
1102	22-23	-0.12358987376065755
1102	24-25	-0.18337696719010665
1102	26-27	-0.10587661867975129
1102	28-29	-4.6084049188266363E-4
1102	30-31	-0.011232181342393233
1102	32-33	-0.06392853109190355
1102	34-35	-0.06917826497569024
1102	36-37	-0.025486799515718417
1102	38-39	-0.09409637382602654
1102	40-41	-0.12714585614586582
1102	42-43	-0.1735253389842626
1102	44-45	-0.0862961853168045
1102	46-47	-0.01477254265996919
1102	48-49	-0.0533164144025875
1102	50-51	-0.10635178405651402
1102	52-53	-0.06526160977788464
1102	54-55	-0.0516782520633825
1102	56-57	-0.09597181246352449
1102	58-59	-0.08688905699769833
1102	60-61	-0.05744313887625907
1102	62-63	-0.13036072223323458
1102	64-65	-0.06746090815226324
1102	66-67	-0.10872933378013272
1102	68-69	-0.08106868012180968
1102	70-71	-0.0439140082882048
1102	72-73	-0.018788761169702184
1102	74-75	-0.11609770671604025
1102	76	0.022135923446889194
1103	1	-0.11742411790962137
1103	2	-0.024431576293338253
1103	3	-0.1214597857212496
1103	4	-0.038602497077192766
1103	5	-0.006470829828131741
1103	6	0.08609648364099343
1103	7	0.1560648255910806
1103	8	0.05813141606034122
1103	9	-0.016581510930905097
1103	10-11	0.025732130114796803
1103	12-13	0.002837829952504478
1103	14-15	0.057156312453557234
