##FastQC	0.11.3
>>Basic Statistics	pass
#Measure	Value
Filename	R1506023214-S_S9_L004_.non-rRNA.1.fq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	5441237
Sequences flagged as poor quality	0
Sequence length	35-76
%GC	48
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	30.881018047918147	32.0	32.0	32.0	27.0	32.0
2	31.52793730543257	32.0	32.0	32.0	32.0	32.0
3	35.52151045800799	37.0	37.0	37.0	32.0	37.0
4	36.09976003618295	37.0	37.0	37.0	32.0	37.0
5	36.347632532822956	37.0	37.0	37.0	37.0	37.0
6	40.321885630050666	42.0	42.0	42.0	37.0	42.0
7	40.40876256630615	42.0	42.0	42.0	37.0	42.0
8	40.55220899218321	42.0	42.0	42.0	37.0	42.0
9	40.593026365144546	42.0	42.0	42.0	37.0	42.0
10-11	40.677748460506315	42.0	42.0	42.0	37.0	42.0
12-13	40.74758763494404	42.0	42.0	42.0	37.0	42.0
14-15	40.67470806730161	42.0	42.0	42.0	37.0	42.0
16-17	40.639801206968194	42.0	42.0	42.0	37.0	42.0
18-19	40.62484587603885	42.0	42.0	42.0	37.0	42.0
20-21	40.58777801812345	42.0	42.0	42.0	37.0	42.0
22-23	40.57623799514706	42.0	42.0	42.0	37.0	42.0
24-25	40.55510723021254	42.0	42.0	42.0	37.0	42.0
26-27	40.445214663503904	42.0	42.0	42.0	37.0	42.0
28-29	40.38899491053229	42.0	42.0	42.0	37.0	42.0
30-31	40.384158050825576	42.0	42.0	42.0	37.0	42.0
32-33	40.35625740985	42.0	42.0	42.0	37.0	42.0
34-35	40.286404176109215	42.0	42.0	42.0	37.0	42.0
36-37	40.33562049565266	42.0	42.0	42.0	37.0	42.0
38-39	40.3401638217246	42.0	42.0	42.0	37.0	42.0
40-41	40.34915245195319	42.0	42.0	42.0	37.0	42.0
42-43	40.332761651100384	42.0	42.0	42.0	37.0	42.0
44-45	40.325514667631914	42.0	42.0	42.0	37.0	42.0
46-47	40.28662604699066	42.0	42.0	42.0	37.0	42.0
48-49	40.26772795709671	42.0	42.0	42.0	37.0	42.0
50-51	40.27232030970244	42.0	42.0	42.0	37.0	42.0
52-53	40.24595098978296	42.0	42.0	42.0	37.0	42.0
54-55	40.212141829646924	42.0	42.0	42.0	37.0	42.0
56-57	40.196878818334426	42.0	42.0	42.0	37.0	42.0
58-59	40.159646641173026	42.0	42.0	42.0	37.0	42.0
60-61	40.13253701035518	42.0	42.0	42.0	37.0	42.0
62-63	40.063520509480185	42.0	42.0	42.0	37.0	42.0
64-65	40.0501391186023	42.0	42.0	42.0	37.0	42.0
66-67	40.027452933912286	42.0	42.0	42.0	37.0	42.0
68-69	39.97327906289748	42.0	42.0	42.0	37.0	42.0
70-71	39.955458328046454	42.0	42.0	42.0	37.0	42.0
72-73	39.922191524919114	42.0	42.0	42.0	37.0	42.0
74-75	39.92378574861878	42.0	42.0	42.0	37.0	42.0
76	39.885544864165354	42.0	42.0	42.0	37.0	42.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
1101	1	-0.06413803688828068
1101	2	-0.03949468181682292
1101	3	-0.025193650520407118
1101	4	0.11795989170956034
1101	5	0.12977420060497025
1101	6	0.1999823082364074
1101	7	0.08297169403275717
1101	8	0.09704069627009915
1101	9	0.08788891791746778
1101	10-11	0.09061938151558024
1101	12-13	0.14719055383024937
1101	14-15	0.038773101085340045
1101	16-17	-0.0236198344797387
1101	18-19	-0.042608133145684235
1101	20-21	-0.029847363304313035
1101	22-23	-0.0672443505825342
1101	24-25	0.033290999682179745
1101	26-27	0.02568202726389046
1101	28-29	-0.029710473141527416
1101	30-31	-0.07477227595995117
1101	32-33	-0.022033237514875736
1101	34-35	-0.029422691216822727
1101	36-37	-0.05907440725923152
1101	38-39	-0.0799770972566094
1101	40-41	0.05596047197801113
1101	42-43	0.029123112185899913
1101	44-45	-0.06610609479453444
1101	46-47	-0.03556057013999947
1101	48-49	0.07613527214659399
1101	50-51	-0.0018882993087103728
1101	52-53	-0.07729767002607701
1101	54-55	-0.16754484917600365
1101	56-57	-0.12481282664739268
1101	58-59	-0.0628150206702216
1101	60-61	-0.10226427588624176
1101	62-63	-0.24291177995168312
1101	64-65	-0.12273620524873508
1101	66-67	-0.16690066065356035
1101	68-69	-0.05422653046100123
1101	70-71	-0.12956954125130693
1101	72-73	-0.07071506191546462
1101	74-75	-0.15920586158965477
1101	76	-0.2713873805132465
1102	1	-0.11197796585529574
1102	2	0.03014541978262386
1102	3	0.0015428918328055374
1102	4	-0.12069121030891239
1102	5	-0.09634540940111691
1102	6	-0.12740309246367332
1102	7	-0.17817967525317613
1102	8	-0.032700250238256956
1102	9	-0.024508777085507916
1102	10-11	-0.04635525317019784
1102	12-13	-0.028384075492994043
1102	14-15	-0.07152246234367254
1102	16-17	-0.09624396431362925
1102	18-19	6.231939687069143E-4
1102	20-21	-0.03741414751137029
1102	22-23	-0.0689264812352377
1102	24-25	-0.22988908856592616
1102	26-27	-0.1869428751534059
1102	28-29	-0.07121384311771095
1102	30-31	-0.04038157184856317
1102	32-33	-0.10797759913409521
1102	34-35	-0.10360558757789562
1102	36-37	-0.12166607228163429
1102	38-39	-0.2092788669996679
1102	40-41	-0.23748907522885077
1102	42-43	-0.19551253618212883
1102	44-45	-0.16324492686352698
1102	46-47	-0.025630414379087085
1102	48-49	-0.02572376461285586
1102	50-51	-0.09547871816796061
1102	52-53	-0.18015144628321167
1102	54-55	-0.13150213976112468
1102	56-57	-0.08081453215326206
1102	58-59	-0.05581385893953694
1102	60-61	-0.11297770120069117
1102	62-63	-0.03669184321960017
1102	64-65	-0.07448111544579916
1102	66-67	-0.15565326674472857
1102	68-69	-0.23128849952299646
1102	70-71	-0.10499043309055622
1102	72-73	-0.09733950596260854
1102	74-75	-0.09682560708054666
1102	76	-0.010948926967351724
1103	1	-0.10887501211751172
1103	2	0.027087283558472564
1103	3	-0.03383130804276391
1103	4	0.009806844083726673
1103	5	0.025769133618425144
1103	6	0.08029840180495285
1103	7	0.10390307369493001
1103	8	0.099325554104297
1103	9	0.04093138362482307
1103	10-11	0.023932448904062653
1103	12-13	-0.009400563065362633
1103	14-15	-0.0049407731979442815
