##FastQC	0.11.3
>>Basic Statistics	pass
#Measure	Value
Filename	R1506023213_S7_L004_.non-rRNA.1.P.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	22813600
Sequences flagged as poor quality	0
Sequence length	20-76
%GC	47
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	30.974420170424658	32.0	32.0	32.0	27.0	32.0
2	31.628095916470876	32.0	32.0	32.0	32.0	32.0
3	35.66476430725532	37.0	37.0	37.0	32.0	37.0
4	36.220460514780655	37.0	37.0	37.0	37.0	37.0
5	36.452889548339584	37.0	37.0	37.0	37.0	37.0
6	40.522116676017816	42.0	42.0	42.0	37.0	42.0
7	40.59271504716485	42.0	42.0	42.0	37.0	42.0
8	40.722691114072305	42.0	42.0	42.0	37.0	42.0
9	40.76599795735877	42.0	42.0	42.0	37.0	42.0
10-11	40.86753793789669	42.0	42.0	42.0	37.0	42.0
12-13	40.91816541448961	42.0	42.0	42.0	37.0	42.0
14-15	40.8491148700775	42.0	42.0	42.0	37.0	42.0
16-17	40.82758830259144	42.0	42.0	42.0	37.0	42.0
18-19	40.8135046200512	42.0	42.0	42.0	37.0	42.0
20-21	40.773656316146656	42.0	42.0	42.0	37.0	42.0
22-23	40.761635457258045	42.0	42.0	42.0	37.0	42.0
24-25	40.75183760930805	42.0	42.0	42.0	37.0	42.0
26-27	40.68273707309078	42.0	42.0	42.0	37.0	42.0
28-29	40.643383504371286	42.0	42.0	42.0	37.0	42.0
30-31	40.65614288430383	42.0	42.0	42.0	37.0	42.0
32-33	40.63228300306913	42.0	42.0	42.0	37.0	42.0
34-35	40.580290777178206	42.0	42.0	42.0	37.0	42.0
36-37	40.628373091692495	42.0	42.0	42.0	37.0	42.0
38-39	40.644546359361726	42.0	42.0	42.0	37.0	42.0
40-41	40.6628628999938	42.0	42.0	42.0	37.0	42.0
42-43	40.658549982202345	42.0	42.0	42.0	37.0	42.0
44-45	40.661298014690985	42.0	42.0	42.0	37.0	42.0
46-47	40.63919791896417	42.0	42.0	42.0	37.0	42.0
48-49	40.63445640110558	42.0	42.0	42.0	37.0	42.0
50-51	40.64558296847199	42.0	42.0	42.0	37.0	42.0
52-53	40.63459121041856	42.0	42.0	42.0	37.0	42.0
54-55	40.61426535139969	42.0	42.0	42.0	37.0	42.0
56-57	40.60973604879332	42.0	42.0	42.0	37.0	42.0
58-59	40.58763967422696	42.0	42.0	42.0	37.0	42.0
60-61	40.57738865611403	42.0	42.0	42.0	37.0	42.0
62-63	40.53562046205583	42.0	42.0	42.0	37.0	42.0
64-65	40.53729431701854	42.0	42.0	42.0	37.0	42.0
66-67	40.535277490284614	42.0	42.0	42.0	37.0	42.0
68-69	40.50568753215163	42.0	42.0	42.0	37.0	42.0
70-71	40.504559987897494	42.0	42.0	42.0	37.0	42.0
72-73	40.49288287616531	42.0	42.0	42.0	37.0	42.0
74-75	40.57369965514334	42.0	42.0	42.0	37.0	42.0
76	40.80879039677816	42.0	42.0	42.0	37.0	42.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
1101	1	-0.12213776990684977
1101	2	-0.023389683061061817
1101	3	-0.0453539823217568
1101	4	0.04185803327397508
1101	5	0.060149439838639296
1101	6	0.1583010404257834
1101	7	0.0051085421976466705
1101	8	0.031189430519326322
1101	9	0.03661237506477022
1101	10-11	0.023650225293664562
1101	12-13	0.029080814835012347
1101	14-15	-0.013606452202893138
1101	16-17	-0.04731439829238582
1101	18-19	-0.07240741851891386
1101	20-21	-0.019106268604588195
1101	22-23	-0.08214233602262055
1101	24-25	-0.04696570756254914
1101	26-27	-0.05258342448841802
1101	28-29	-0.04775418629177608
1101	30-31	-0.14678247976944903
1101	32-33	-0.0367514457397462
1101	34-35	0.04554320941742418
1101	36-37	-0.034350768970419665
1101	38-39	-0.07187852003711015
1101	40-41	-0.00902971746162251
1101	42-43	0.02305435923423005
1101	44-45	-0.05715858023366849
1101	46-47	-0.016520957980219464
1101	48-49	-0.03761452444529567
1101	50-51	-0.02177244806290446
1101	52-53	-0.05401843746624024
1101	54-55	-0.12436300666285405
1101	56-57	-0.14688920041677278
1101	58-59	-0.060532989372006796
1101	60-61	-0.15173008051927184
1101	62-63	-0.1617692668187658
1101	64-65	-0.03831423352696106
1101	66-67	-0.11516952665384395
1101	68-69	-0.09809031579664662
1101	70-71	-0.06156541707798624
1101	72-73	-0.10339411482824801
1101	74-75	-0.12893728396297632
1101	76	-0.17685857726555554
1102	1	-0.1451585332106049
1102	2	-0.01310991962695951
1102	3	0.0010074114162677006
1102	4	-0.07846734617807982
1102	5	-0.06268853782650297
1102	6	-0.1944474230757507
1102	7	-0.1700472013213954
1102	8	-0.03900162232435633
1102	9	-0.08592906453892368
1102	10-11	-0.09850998617685036
1102	12-13	-0.12497789372765311
1102	14-15	-0.08031871420622849
1102	16-17	-0.1656522456949645
1102	18-19	-0.07773839940374927
1102	20-21	-0.05545483306299559
1102	22-23	-0.07842191643570828
1102	24-25	-0.17037677809634744
1102	26-27	-0.12360205886018605
1102	28-29	-0.001749178966178988
1102	30-31	-0.03926982802494905
1102	32-33	-0.09173425661614942
1102	34-35	-0.06372432360502245
1102	36-37	-0.04966247601165463
1102	38-39	-0.06786391829803762
1102	40-41	-0.11075834009138674
1102	42-43	-0.15186851194058448
1102	44-45	-0.10286243424553021
1102	46-47	-0.05695800497311865
1102	48-49	-0.05280133081040361
1102	50-51	-0.1232590286551698
1102	52-53	-0.08114570079806782
1102	54-55	-0.06313667608407769
1102	56-57	-0.06323666159487118
1102	58-59	-0.07010584483742832
1102	60-61	-0.05098923752013462
1102	62-63	-0.14561444305549287
1102	64-65	-0.07130291369755071
1102	66-67	-0.10227349250590834
1102	68-69	-0.12526711880078523
1102	70-71	-0.1160723652490816
1102	72-73	-0.04502524525267404
1102	74-75	-0.05939874917905286
1102	76	-0.031926104415795464
1103	1	-0.05289733375859029
1103	2	-0.051815911911468504
1103	3	-0.09419794134114312
1103	4	-0.0293409183936717
1103	5	0.02334866986683437
1103	6	0.05683930184780195
1103	7	0.11519104080111475
1103	8	0.047512249880767854
1103	9	-0.004167803606875964
1103	10-11	0.004976134324834902
1103	12-13	-0.01310907777728687
1103	14-15	0.017152172582697744
1103	16-17	0.04646056319704428
1103	18-19	0.0012040956536978342
1103	20-21	0.04289114472108224
1103	22-23	0.02010813752919205
1103	24-25	0.030541723403224807
1103	26-27	0.045814472620556046
1103	28-29	0.0035620161138467665
1103	30-31	-0.033153319020257754
1103	32-33	0.04534902926752693
1103	34-35	0.09393087427810798
1103	36-37	0.008618926288271211
1103	38-39	-0.01756454613195757
1103	40-41	-0.03321855206206692
1103	42-43	-0.021855417146262823
1103	44-45	-0.008987250532008773
1103	46-47	-0.008597903129334838
1103	48-49	-0.10793285195277491
1103	50-51	-0.05603125084888916
1103	52-53	-0.044390325264998864
1103	54-55	-0.016627464361448574
1103	56-57	0.025411680940806036
1103	58-59	0.07416099422114542
1103	60-61	0.006877936777435423
1103	62-63	0.004220772246483762
1103	64-65	0.007283136676107915
1103	66-67	-0.05618500449777031
1103	68-69	-0.1363049753897414
1103	70-71	-0.06899447157657335
1103	72-73	0.02136809535029016
1103	74-75	-0.03133362249104721
1103	76	0.032855299223918166
1104	1	0.041770808596872655
1104	2	-0.011803196060377275
1104	3	0.07725994371936906
1104	4	-0.007548205162237309
1104	5	-0.06195747791012707
1104	6	-0.0015727556600566572
1104	7	-0.07532485943976042
1104	8	-0.00415004372694483
1104	9	-0.10213384801885894
1104	10-11	-0.046458606942735514
1104	12-13	-0.13436644740983894
1104	14-15	-0.06985953515691534
1104	16-17	-0.10390672526687439
1104	18-19	-0.026099135618380842
1104	20-21	-0.1344281005634258
1104	22-23	-0.1489576205550449
1104	24-25	-0.11939988140961333
1104	26-27	-0.17962921021113942
1104	28-29	-0.09858346821482655
1104	30-31	-0.026839735724905722
1104	32-33	-0.007234630285772425
1104	34-35	0.04451801645368647
1104	36-37	-0.027427683497215583
1104	38-39	-0.06857771191352668
1104	40-41	0.009650488461367956
1104	42-43	0.008318048919953469
1104	44-45	0.004171637668854089
