##FastQC	0.11.3
>>Basic Statistics	pass
#Measure	Value
Filename	R1506023209_S2_L004_.non-rRNA.2.fq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	25225940
Sequences flagged as poor quality	0
Sequence length	30-76
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	29.63365947909176	32.0	32.0	32.0	27.0	32.0
2	29.895249176046562	32.0	32.0	32.0	27.0	32.0
3	32.632601441214874	37.0	32.0	37.0	22.0	37.0
4	33.67713698676838	37.0	32.0	37.0	22.0	37.0
5	34.20871071603278	37.0	37.0	37.0	27.0	37.0
6	37.1742140431635	42.0	37.0	42.0	27.0	42.0
7	37.268099741773746	42.0	37.0	42.0	27.0	42.0
8	37.289341408090245	42.0	37.0	42.0	27.0	42.0
9	37.294372935161185	42.0	37.0	42.0	22.0	42.0
10-11	37.57190889616007	42.0	37.0	42.0	27.0	42.0
12-13	37.860995407901555	42.0	37.0	42.0	27.0	42.0
14-15	37.89153811513069	42.0	37.0	42.0	27.0	42.0
16-17	37.738342991381096	42.0	37.0	42.0	27.0	42.0
18-19	37.732150001149606	42.0	37.0	42.0	27.0	42.0
20-21	37.74880739825751	42.0	37.0	42.0	27.0	42.0
22-23	37.65859068086263	42.0	37.0	42.0	27.0	42.0
24-25	37.60029667873626	42.0	37.0	42.0	27.0	42.0
26-27	37.702614590378005	42.0	37.0	42.0	27.0	42.0
28-29	37.672631188371966	42.0	37.0	42.0	27.0	42.0
30-31	37.59502537004182	42.0	37.0	42.0	27.0	42.0
32-33	37.667811325653275	42.0	37.0	42.0	27.0	42.0
34-35	37.713734394611976	42.0	37.0	42.0	27.0	42.0
36-37	37.57112278672898	42.0	37.0	42.0	27.0	42.0
38-39	37.44920589064567	42.0	37.0	42.0	27.0	42.0
40-41	37.33971622185518	42.0	37.0	42.0	27.0	42.0
42-43	37.3193346427219	42.0	37.0	42.0	27.0	42.0
44-45	37.31691661805677	42.0	37.0	42.0	27.0	42.0
46-47	37.278845293282146	42.0	37.0	42.0	27.0	42.0
48-49	37.22849820296581	42.0	37.0	42.0	24.5	42.0
50-51	37.10115850127855	42.0	37.0	42.0	22.0	42.0
52-53	37.147188965614646	42.0	37.0	42.0	22.0	42.0
54-55	37.04209779543696	42.0	37.0	42.0	22.0	42.0
56-57	36.96003599817584	42.0	37.0	42.0	22.0	42.0
58-59	36.96113201619618	42.0	37.0	42.0	22.0	42.0
60-61	36.94219839904216	42.0	37.0	42.0	22.0	42.0
62-63	36.89341874734657	42.0	37.0	42.0	22.0	42.0
64-65	36.818646873681246	42.0	37.0	42.0	22.0	42.0
66-67	36.65312090323424	42.0	37.0	42.0	22.0	42.0
68-69	36.64283075650076	42.0	37.0	42.0	22.0	42.0
70-71	36.69779799755264	42.0	37.0	42.0	22.0	42.0
72-73	36.61632911878358	42.0	37.0	42.0	22.0	42.0
74-75	36.49321631457565	42.0	37.0	42.0	22.0	42.0
76	36.01111261216702	42.0	32.0	42.0	22.0	42.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
1101	1	0.05783522942565611
1101	2	-4.617664997584789
1101	3	-1.298930238411149
1101	4	-0.16299621535851827
1101	5	-0.07256125678451752
1101	6	-0.1074049278373792
1101	7	0.22912454001785676
1101	8	0.1441748430523262
1101	9	0.21763643262486454
1101	10-11	0.030095363763223304
1101	12-13	0.28560360573031573
1101	14-15	0.1882370762831016
1101	16-17	0.2659856297193244
1101	18-19	0.2978435888723965
1101	20-21	0.1430683675982607
1101	22-23	0.2181293780732787
1101	24-25	0.3142157514214645
1101	26-27	0.1809794594093077
1101	28-29	0.13688913017384152
1101	30-31	0.11387889174486787
1101	32-33	0.0512532513239492
1101	34-35	0.13584408903464862
1101	36-37	0.14992043248649622
1101	38-39	-0.026846749094353584
1101	40-41	-0.13847617319941463
1101	42-43	-0.04884317962627449
1101	44-45	-0.13302547978503299
1101	46-47	-0.17499692830732272
1101	48-49	0.048035523994769846
1101	50-51	-0.1788487692630838
1101	52-53	-0.040350035426840236
1101	54-55	-0.11557430169019511
1101	56-57	-0.12323550064537869
1101	58-59	-0.14269593486813648
1101	60-61	-0.08118432804732123
1101	62-63	-0.4007618538761477
1101	64-65	-0.24925295991744179
1101	66-67	-0.706506158044057
1101	68-69	-0.3280901047581395
1101	70-71	-0.2261758494382491
1101	72-73	-0.18067069133431346
1101	74-75	-0.2525672931833185
1101	76	-0.34353593593080234
1102	1	-0.042019565391466784
1102	2	0.2807185038270035
1102	3	-2.191095053509308
1102	4	-0.39989097029896925
1102	5	-0.25474344338114463
1102	6	-0.22767470669161582
1102	7	-0.13422602916679693
1102	8	-0.14513293256734983
1102	9	-0.35829288099374423
1102	10-11	-0.11638846370664169
1102	12-13	-0.14359408536416396
1102	14-15	-0.059903158119340105
1102	16-17	-0.02642394480550081
1102	18-19	0.02503566829852133
1102	20-21	-0.19113256364025943
1102	22-23	-0.12447996375395576
1102	24-25	-0.0367936380794589
1102	26-27	0.02004833322821753
1102	28-29	-0.10574696162771602
1102	30-31	-0.01164029394443844
1102	32-33	-0.00967956895247113
1102	34-35	0.03124590878143607
1102	36-37	-0.05371259027086239
1102	38-39	0.1212663187074483
1102	40-41	0.05553041408287385
1102	42-43	0.07998832093174713
1102	44-45	0.07267125584754552
1102	46-47	0.05300850326655393
1102	48-49	0.04831910596705313
1102	50-51	0.15122817650931353
1102	52-53	0.09770024300741653
1102	54-55	0.06457071483716703
1102	56-57	-0.09174401553227085
1102	58-59	-0.13018856348998753
1102	60-61	0.030285693134779024
1102	62-63	0.05974381003899509
1102	64-65	0.16298972129094835
1102	66-67	0.18194593975368178
1102	68-69	0.1873369404640428
1102	70-71	0.17092203890980784
1102	72-73	0.19841110453788957
1102	74-75	0.11115721204427587
1102	76	-0.03864745588635543
1103	1	0.09782672500645972
1103	2	0.35971261845475055
1103	3	-1.5110721411396568
1103	4	-0.32623934208432814
1103	5	-0.21477241029470662
1103	6	-0.22616058214357082
1103	7	-0.16699306250868062
1103	8	-0.11111330576668621
1103	9	-0.15155504821640164
1103	10-11	-0.1344633033698841
1103	12-13	-0.09917494882307665
1103	14-15	0.03525959751632968
1103	16-17	-0.030395193487592564
1103	18-19	-0.03907429426269715
1103	20-21	-0.10956956706345267
1103	22-23	-0.14708998203385448
1103	24-25	-0.09598595711081259
1103	26-27	-0.016268040296907316
1103	28-29	-0.16915765949640615
1103	30-31	-0.08757561794436697
1103	32-33	-0.0957824023699132
1103	34-35	-0.03286026592051883
1103	36-37	-0.005516925261566996
1103	38-39	0.07004231632411972
1103	40-41	-0.02350557450893831
1103	42-43	-0.09008255449710134
1103	44-45	0.06352978220996874
1103	46-47	-0.10172182187810819
1103	48-49	-0.10949146397730658
1103	50-51	-0.09418111539017815
1103	52-53	-0.09755831912878676
1103	54-55	0.031202532496067192
1103	56-57	-0.22862314762077318
1103	58-59	-0.20181568020421992
1103	60-61	-0.31798264375785124
1103	62-63	-0.2570740260340969
1103	64-65	-0.3708865412703659
1103	66-67	-0.28341156157151914
1103	68-69	-0.16304113113494623
1103	70-71	-0.19383898509721575
1103	72-73	-0.3146701992900063
1103	74-75	-0.40447084403147215
1103	76	-0.49640104326401513
1104	1	-0.04559113233682055
1104	2	0.023098990686005294
1104	3	0.46500678836126497
1104	4	-0.7892440078561833
1104	5	-0.4195055898965876
1104	6	-0.5526150514965664
1104	7	-0.17275648218657835
1104	8	-0.13517724582354873
1104	9	-0.2327066722328155
1104	10-11	-0.36783235901921785
1104	12-13	-0.26197756533829875
1104	14-15	-0.1444866005310601
1104	16-17	-0.11083796455324801
1104	18-19	-0.030957260396554886
1104	20-21	-0.09556892370139991
1104	22-23	-0.07347416377428573
1104	24-25	-0.1031153124092512
1104	26-27	-0.19391830542487298
1104	28-29	-0.2050418596897714
1104	30-31	-0.10623781201673665
1104	32-33	-0.21884875921794844
1104	34-35	-0.3374088969063962
1104	36-37	-0.1030933331694186
1104	38-39	-0.14709739037426317
1104	40-41	-0.10395930084956717
1104	42-43	-0.18413619106969037
1104	44-45	-0.11733222853359848
1104	46-47	-0.11716050979421055
1104	48-49	-0.006998933938703544
1104	50-51	0.019066799954110536
1104	52-53	0.16173857830316507
1104	54-55	0.050989818737114945
1104	56-57	0.18425581500514454
1104	58-59	0.060100542487916186
1104	60-61	0.03039391485850018
1104	62-63	0.06295824382159054
1104	64-65	-0.06919246042821214
1104	66-67	0.11515267924577444
1104	68-69	0.08683872112865032
1104	70-71	0.031133082681620294
1104	72-73	0.023697268783173797
1104	74-75	0.021262174237961062
1104	76	0.06454134693714764
1105	1	-0.10238828770476971
1105	2	-4.635123343617508
1105	3	-1.3087512041492815
1105	4	-0.07144072902111986
1105	5	0.02915791558019265
1105	6	-0.11440017662062729
1105	7	-0.024546317345418345
1105	8	0.02228029288866651
1105	9	-0.054426844800275376
1105	10-11	-0.0025281035971858046
1105	12-13	0.001719301932091355
1105	14-15	-0.04161610923844705
1105	16-17	0.01675046884112419
1105	18-19	0.10829684871744405
1105	20-21	0.07240682564948742
1105	22-23	-0.02905448949515943
1105	24-25	0.008530183743282294
1105	26-27	-0.0028700598166295777
1105	28-29	-0.009574829640342841
1105	30-31	0.056499236847798784
1105	32-33	0.04701833395564847
1105	34-35	0.023965344551918122
1105	36-37	0.008366428732401232
1105	38-39	-0.0436549172995484
1105	40-41	-0.0033160339208606615
1105	42-43	0.008991143133343371
1105	44-45	-0.02222763001958583
1105	46-47	-0.0649854045153262
1105	48-49	-0.025089800955711894
1105	50-51	-0.09991600907493847
1105	52-53	0.042658196608329035
1105	54-55	-0.08162273884264692
1105	56-57	-0.17921451042053604
1105	58-59	-0.09083232875373426
1105	60-61	-0.10185803220061018
1105	62-63	-0.2604446001046625
1105	64-65	-0.2097294623831658
1105	66-67	-0.24240413531345695
1105	68-69	-0.09063523711498789
1105	70-71	-0.17049666817598563
1105	72-73	-0.18549297336254966
1105	74-75	-0.29807908607520517
1105	76	-0.3779249672791707
1106	1	-0.2650332381178444
1106	2	0.10262773000172487
1106	3	0.36976635763485177
1106	4	-0.5431536533346417
1106	5	-0.5733243920316227
1106	6	-0.5749122035788403
1106	7	-0.6769339679281003
1106	8	-0.7978225045980665
1106	9	-0.5954997693683595
1106	10-11	-0.42603616836165514
1106	12-13	-0.4885471409572233
1106	14-15	-0.45595043589564455
1106	16-17	-0.4224648709032337
1106	18-19	-0.37632461698064645
1106	20-21	-0.38228204126711063
1106	22-23	-0.45934699436002546
1106	24-25	-0.36198362253382044
1106	26-27	-0.3688908823902395
1106	28-29	-0.4655999967163069
1106	30-31	-0.3692705663392175
1106	32-33	-0.48592219571310835
1106	34-35	-0.3319465665195622
1106	36-37	-0.34448042837839665
1106	38-39	-0.31995729098184
1106	40-41	-0.31643139965427736
1106	42-43	-0.31728695350268765
1106	44-45	-0.20553373135368247
1106	46-47	-0.3880175950729594
1106	48-49	-0.1675517613041677
1106	50-51	-0.33323995834179954
1106	52-53	-0.37654007915488563
1106	54-55	-0.3583465897985221
1106	56-57	-0.2059579346949576
1106	58-59	-0.016227463709299172
1106	60-61	-0.2283008614740325
1106	62-63	-0.31591670598972144
1106	64-65	-0.1721337023282672
1106	66-67	-0.047586029041418954
1106	68-69	-0.13352376150506018
1106	70-71	-0.2639899459183539
1106	72-73	-0.32797208007020373
1106	74-75	-0.21803993270191313
1106	76	-0.48790433947149126
1107	1	0.10841827244245295
1107	2	0.31132318253174773
1107	3	-1.4405099756672932
1107	4	-0.20895868580597465
1107	5	-0.07963327349623484
1107	6	-0.23117302481821866
1107	7	-0.2596452155429745
1107	8	-0.11213563404118077
1107	9	-0.2210232341862124
1107	10-11	-0.07138846107313412
1107	12-13	-0.19182063490942625
1107	14-15	-0.04166156090005302
1107	16-17	0.03862576695788533
1107	18-19	0.0498867073168654
1107	20-21	-0.1507429177366717
1107	22-23	-0.042351336257475225
1107	24-25	0.06939439252486324
1107	26-27	-0.12492643342868348
1107	28-29	-0.12610135885254437
1107	30-31	-0.06509170926842245
1107	32-33	-0.09149373554964058
1107	34-35	-0.15522839424581036
1107	36-37	-0.0336918082930211
1107	38-39	-0.12941016465453714
1107	40-41	0.05564402481029873
1107	42-43	-0.1780828117065525
1107	44-45	-0.11047527889200381
1107	46-47	-0.24014395456566717
1107	48-49	-0.2609335555307055
1107	50-51	-0.3006101961489023
1107	52-53	-0.22995845876408083
1107	54-55	-0.2731502850311145
1107	56-57	-0.3275956688506767
1107	58-59	-0.355458332013896
1107	60-61	-0.4483827117497512
1107	62-63	-0.4512112064868248
1107	64-65	-0.3644482609090005
