	R1506023208.filt.isoforms	R1506023213.filt.isoforms
ENST00000356919.5,0.009,3.479,PKD1P5
ENST00000263646.7,0.083,1.446,TOLLIP
ENST00000396442.2,1.325,0.065,OCLN
ENST00000409915.4,10.063,0.891,SF3B1
ENST00000546020.2,0.193,2.892,PFAS
ENST00000371998.3,2.640,0.283,NCOA3
ENST00000476658.1,0.506,10.654,DFFA
ENST00000525423.1,0.662,0.022,SYTL2
ENST00000344196.4,1.849,0.022,KIAA1731
ENST00000486652.1,0.018,15.275,WDR26
ENST00000398042.2,0.570,6.980,TANGO2
ENST00000486886.1,0.846,8.197,PHLDB2
ENST00000368215.3,1.269,0.141,PTPRK
ENST00000300851.6,0.377,5.925,VKORC1
ENST00000443805.1,0.129,6.969,ABCB6
ENST00000423156.1,0.064,1.522,SACS
ENST00000542903.1,7.708,0.978,EPS8
ENST00000504789.1,0.763,24.886,SUB1
ENST00000330722.6,1.435,33.659,KRT6A
ENST00000476918.1,27.327,2.490,HES1
ENST00000469141.2,9.115,0.891,THRAP3
ENST00000554617.1,20.668,2.044,FOS
ENST00000254043.3,3.670,0.544,KRT15
ENST00000375963.3,2.401,0.207,ZCCHC6
ENST00000392102.1,2.373,0.239,TTLL4
ENST00000472434.1,0.248,2.457,ADAM15
ENST00000311234.4,4.893,0.109,INTS6
ENST00000357206.2,2.060,0.261,ZFYVE9
ENST00000509042.1,9.226,0.663,HMCES
ENST00000587097.1,3.183,0.217,ATXN7L3
ENST00000442506.1,0.396,3.696,NBAS
ENST00000588072.1,0.478,0.011,MPPE1
ENST00000394938.4,0.414,9.002,RPL23A
ENST00000402328.2,0.129,10.307,LPHN2
ENST00000355808.5,1.352,14.851,PDHA1
ENST00000445422.1,7.193,0.957,CABIN1
ENST00000326092.4,1.508,14.971,RPL21
ENST00000395510.2,21.781,2.337,TWF1
ENST00000414186.1,12.436,1.065,POR
ENST00000540339.1,2.281,0.109,RP11-1212A22.1
ENST00000416404.2,6.843,0.359,PHF6
ENST00000375227.4,10.311,0.544,LLGL2
ENST00000509635.1,0.322,5.479,ENOPH1
ENST00000458124.1,2.097,0.022,SLC6A6
ENST00000392316.1,5.565,0.196,MYO1B
ENST00000409330.1,0.083,1.609,NBN
ENST00000491704.1,0.846,0.033,ARMC8
ENST00000487831.2,0.184,8.197,MDN1
ENST00000469809.1,2.162,0.087,C3orf17
ENST00000252713.4,2.723,0.304,ZNF655
ENST00000569693.1,0.221,6.175,ADPGK
ENST00000258597.5,1.039,0.011,NEK3
ENST00000408971.2,0.083,2.903,TIAF1
ENST00000374284.1,0.037,0.968,PAFAH2
ENST00000408954.3,1.564,0.098,DAPK1
ENST00000299694.8,0.782,0.011,BEAN1
ENST00000431504.1,1.481,0.054,ZNF92
ENST00000409534.1,0.736,6.708,IPO11
ENST00000356259.4,0.009,1.424,GIT2
ENST00000482441.1,0.570,10.796,PRRC2A
ENST00000418766.1,1.067,0.076,TTC3
ENST00000379773.2,1.453,0.033,CAMK2D
ENST00000559085.1,4.415,0.500,MEIS2
ENST00000298468.5,19.757,0.022,VDAC2
ENST00000573283.1,0.294,3.936,ACTG1
ENST00000394601.4,2.106,18.993,PTBP1
ENST00000358913.5,0.055,1.044,MYPN
ENST00000554390.1,3.091,0.337,SMEK1
ENST00000355930.6,1.352,0.141,MLLT3
ENST00000437649.2,0.046,1.500,HARS2
ENST00000545328.2,6.016,0.370,SEC23A
ENST00000535102.2,4.020,0.500,TBC1D17
ENST00000314144.5,4.995,0.685,CCT6B
ENST00000397355.1,1.959,0.141,NCOR2
ENST00000547198.1,1.702,0.098,SLC11A2
ENST00000476936.1,13.806,1.479,CAPZA1
ENST00000361704.2,0.129,4.958,BRE
ENST00000350057.5,6.485,0.033,MDM2
ENST00000447299.1,0.966,12.231,MRPS25
ENST00000475937.1,1.343,0.109,FOXP1
ENST00000531973.1,7.515,0.011,C14orf169
ENST00000534749.1,0.598,4.925,PITPNM1
ENST00000528081.1,1.325,11.318,RBM25
ENST00000251761.8,1.536,0.011,LEPREL2
ENST00000492691.1,0.681,7.295,PRRC2A
ENST00000585169.1,5.316,0.728,FLOT2
ENST00000529578.1,0.083,2.903,MYO18A
ENST00000530878.1,0.809,0.033,NOS1AP
ENST00000368802.3,2.456,0.272,REV3L
ENST00000290863.6,0.184,2.403,ACE
ENST00000445419.2,0.184,2.859,IBTK
ENST00000317552.4,0.717,0.065,MID1
ENST00000425676.1,0.800,9.002,FANCG
ENST00000555347.1,28.192,2.501,FOS
ENST00000470914.1,0.414,5.360,IAH1
ENST00000537679.1,0.009,17.384,KPNB1
ENST00000579758.1,0.120,8.339,FASN
ENST00000569100.1,1.453,0.185,GOLGA8B
ENST00000492619.1,2.916,0.326,PAQR6
ENST00000407598.2,1.343,0.120,HIC2
ENST00000443943.1,0.874,10.818,AP1S1
ENST00000508208.1,3.532,0.359,TMEM184C
ENST00000552844.1,1.720,0.098,ARHGAP29
ENST00000527813.1,2.529,0.043,TMEM41B
ENST00000392021.3,0.552,0.011,ATG16L1
ENST00000523036.1,0.294,6.664,DERL1
ENST00000405914.1,1.398,0.120,KIF3C
ENST00000537134.1,3.826,0.304,C4A
ENST00000450518.2,3.440,29.898,ACTL6A
ENST00000512485.1,2.437,0.239,CNOT6L
ENST00000264345.3,0.092,1.305,HERC3
ENST00000514861.1,0.377,7.165,THOC3
ENST00000498711.1,1.748,21.374,CLTC
ENST00000535843.1,0.055,1.239,VPS33B
ENST00000508376.2,2.787,0.065,APC
ENST00000456357.2,5.022,57.512,BRI3
ENST00000554975.1,4.525,0.250,SHMT2
ENST00000429968.1,0.009,3.175,RBM39
ENST00000409735.4,50.276,4.599,PLD3
ENST00000397166.2,5.344,0.337,DDHD2
ENST00000439962.1,0.423,4.903,EDEM3
ENST00000367177.3,3.458,0.435,LRRN2
ENST00000379070.3,0.138,2.174,CDS2
ENST00000374608.3,2.198,0.261,ZNF436
ENST00000586651.1,0.055,1.489,FBXL12
ENST00000457138.2,4.774,0.196,DDX3X
ENST00000393473.2,1.398,0.054,LIPT1
ENST00000380255.3,0.092,2.457,CNTROB
ENST00000314250.6,2.677,0.152,TENC1
ENST00000353929.4,1.325,0.022,TSC2
ENST00000344624.3,0.009,0.870,DROSHA
ENST00000540844.1,1.435,22.820,CCT8
ENST00000522202.1,1.196,0.054,HDAC11
ENST00000558720.1,0.046,39.161,SRP14
ENST00000517371.1,0.147,4.175,YTHDF3
ENST00000361510.2,0.331,3.109,OPA1
ENST00000519638.1,3.431,0.337,ERLIN2
ENST00000165698.5,3.229,0.457,REEP1
ENST00000379470.1,0.442,7.686,NOL6
ENST00000466499.2,0.966,20.243,EIF2S1
ENST00000539466.1,8.011,0.120,USP47
ENST00000598871.1,1.288,24.831,CALM3
ENST00000259199.4,0.331,3.599,CBWD2
ENST00000439268.2,0.368,3.468,RANBP3
ENST00000532253.1,0.009,0.946,TP53I11
ENST00000587209.1,0.736,7.817,PSMC3IP
ENST00000218439.4,4.544,0.533,MAGED2
ENST00000396870.4,2.281,0.152,ZNF200
ENST00000574755.1,0.055,1.239,VPS33B
ENST00000512158.1,76.758,8.850,CXCL14
ENST00000595618.1,6.678,0.011,MYO9B
ENST00000372573.1,0.359,4.327,FOXJ3
ENST00000382396.4,0.037,1.109,PLA2G4F
ENST00000540361.1,0.745,0.054,PIK3C2A
ENST00000554510.1,0.046,1.163,TTLL5
ENST00000376392.6,0.690,7.828,NME2
ENST00000303562.4,163.182,8.360,FOS
ENST00000334192.4,0.901,0.043,EML1
ENST00000549832.1,0.276,5.925,ERBB3
ENST00000417294.1,0.083,1.468,MAP4K4
ENST00000354520.4,0.552,0.033,KMT2A
ENST00000546258.1,1.619,0.043,TMEM130
ENST00000541204.1,1.085,8.861,RNF4
ENST00000350259.4,5.142,0.141,ALDH6A1
ENST00000409657.1,0.147,2.968,CCDC14
ENST00000466465.1,0.386,16.134,EPAS1
ENST00000601588.1,2.070,0.065,ZBTB7A
ENST00000528919.1,2.106,0.239,MROH1
ENST00000607647.1,0.138,4.881,NUP205
ENST00000448451.1,0.432,14.503,DIAPH1
ENST00000483956.1,0.110,1.479,SEC61A1
ENST00000425647.1,1.030,8.861,CDK5RAP2
ENST00000402799.1,2.097,0.043,MADD
ENST00000534831.1,28.532,0.663,GPRC5A
ENST00000532601.1,5.307,501.259,FTH1
ENST00000420415.1,0.018,2.805,TFRC
ENST00000378053.3,0.874,0.065,FLRT3
ENST00000439065.2,0.855,16.210,MYO1B
ENST00000586518.1,11.617,0.598,H3F3B
ENST00000330634.7,9.833,0.989,INF2
ENST00000478225.1,3.734,0.348,ZNF496
ENST00000359478.2,0.110,1.729,MFAP5
ENST00000356613.2,6.742,0.859,ARC
ENST00000406854.1,3.780,0.489,PCNXL4
ENST00000378566.1,0.009,0.631,FAM214B
ENST00000169298.3,0.681,0.011,ST6GAL1
ENST00000463577.1,0.009,1.337,TOR2A
ENST00000422288.1,4.387,0.065,DLG1
ENST00000375960.2,0.074,1.033,ZCCHC6
ENST00000543711.1,0.543,0.011,NCEH1
ENST00000458637.2,2.916,0.304,MYO7A
ENST00000278616.4,4.976,0.750,ATM
ENST00000514554.1,0.644,13.307,TGFBI
ENST00000511044.1,1.518,0.033,PCDH1
ENST00000523760.1,4.443,0.120,ELP3
ENST00000360985.3,0.018,1.826,RYR1
ENST00000561086.1,0.166,8.861,IQGAP1
ENST00000478929.1,0.313,5.349,KIF20B
ENST00000575877.1,0.074,1.620,ARRB2
ENST00000489634.2,0.322,5.566,CSRP2BP
ENST00000529480.1,0.129,1.935,ZDHHC5
ENST00000546411.2,0.653,0.043,CUX1
ENST00000525124.1,6.181,0.326,DEPDC1
ENST00000566501.1,0.074,1.185,EIF3C
ENST00000263979.3,2.281,0.261,MAN1C1
ENST00000245618.5,3.615,0.478,EPS8L1
ENST00000594908.1,4.369,0.315,PLD3
ENST00000550557.1,21.220,0.402,NR4A1
ENST00000489540.1,0.294,3.729,MDC1
ENST00000474267.1,5.114,0.544,WNT5A
ENST00000358528.4,0.681,20.070,CSDE1
ENST00000557796.2,1.131,0.076,MEIS2
ENST00000456626.1,3.992,0.294,JOSD1
ENST00000577901.1,17.467,2.501,VAPA
ENST00000368450.1,3.633,0.217,SHC1
ENST00000530019.1,21.956,0.707,FTH1
ENST00000487834.1,1.628,0.109,KIAA1524
ENST00000353468.4,0.773,11.894,SIGMAR1
ENST00000521417.1,4.369,0.261,GOLGA7
ENST00000391703.3,0.064,1.370,ZNF211
ENST00000560808.1,0.046,4.871,NEO1
ENST00000557135.1,0.018,1.587,WARS
ENST00000417551.1,9.382,0.935,DLD
ENST00000395880.3,0.009,2.968,COA1
ENST00000345615.4,2.428,0.304,SYNRG
ENST00000398389.4,0.009,3.283,MPP3
ENST00000483421.3,0.331,5.110,ZNF638
ENST00000536705.1,0.285,3.740,NUBPL
ENST00000485462.1,0.267,4.392,ADCK3
ENST00000346617.4,0.028,1.370,ZFP64
ENST00000542928.1,0.414,5.925,COPS2
ENST00000349014.3,0.957,9.752,ADNP
ENST00000522901.1,0.451,6.436,AP3B1
ENST00000436244.1,0.202,4.555,ADIPOR1
ENST00000590211.1,1.545,31.746,CAPNS1
ENST00000449241.1,0.064,2.077,C3orf18
ENST00000319397.6,1.849,0.054,ETS1
ENST00000562646.1,1.968,0.109,RBMX
ENST00000334503.4,10.477,0.489,EFR3A
ENST00000550339.1,9.198,0.652,NR4A1
ENST00000374776.1,2.235,0.239,PARD3
ENST00000357634.3,0.037,2.087,SAMD4A
ENST00000391791.4,0.460,5.577,PPP2R1A
ENST00000542053.1,0.212,2.327,NOL8
ENST00000360134.6,0.800,0.022,MAGED4B
ENST00000526324.1,2.189,0.011,RSF1
ENST00000409959.3,2.309,0.109,KIAA0922
ENST00000427855.1,1.637,0.196,PAPLN
ENST00000350425.4,0.009,0.544,ATP7A
ENST00000401419.3,6.650,0.337,MPST
ENST00000409245.1,1.978,0.185,TTC7A
ENST00000462082.1,0.828,14.373,ATP1B3
ENST00000395386.2,2.336,0.217,PHF20L1
ENST00000428417.1,3.238,0.207,TMEM51
ENST00000539599.1,1.518,0.120,UBE3B
ENST00000475315.1,0.083,1.598,FXR1
